bodyID,weight_kg,stature_cm,neck_base_girth,chest_girth,waist_girth,hips_buttock_girth,shoulder_girth,thigh_girth,thigh_low_girth,calf_girth,ankle_girth,forearm_girth,wrist_girth,shoulder_length,sleeveoutseam_length,forearm_length,crotchheight_length,waistback_length,thigh_length,chest_depth_length,head_girth,biacromialbreadth,scyecircoveracromion
ANSURI_mal_0517,85.33,175.14,43.41,102.67,92.35,105.98,120.6,62.86,42.03,36.11,21.83,29.55,17.47,15.81,58.8,26.15,82.08,41.88,41.52,25.18,59.55,0.0,0.0
ANSURI_mal_0518,96.72,189.71,44.97,108.5,102.45,103.89,118.62,60.37,41.78,37.6,21.21,30.89,18.11,13.12,65.26,27.47,89.41,47.75,45.42,25.86,60.54,0.0,0.0
ANSURI_mal_0519,79.82,183.52,41.28,95.39,84.2,99.5,113.36,59.74,40.06,40.0,22.52,29.15,17.2,14.25,62.05,27.87,91.66,40.93,46.71,24.0,56.9,0.0,0.0
ANSURI_mal_0520,89.35,178.36,40.42,103.55,99.24,109.39,114.07,65.87,40.02,39.2,22.9,28.97,17.15,14.37,63.37,28.32,87.64,42.13,44.7,25.98,55.27,0.0,0.0
ANSURI_mal_0521,74.53,169.25,41.28,102.95,86.41,96.55,117.15,58.43,38.0,36.57,21.0,29.87,16.35,14.49,54.72,25.86,78.17,41.35,40.32,24.42,55.48,0.0,0.0
ANSURI_mal_0522,63.82,176.33,40.7,92.19,74.45,87.82,115.12,50.51,34.27,35.23,20.76,28.06,16.02,15.98,59.97,27.15,86.44,43.57,43.61,21.2,56.04,0.0,0.0
ANSURI_mal_0523,81.35,179.62,41.26,103.5,91.98,101.99,115.95,60.04,36.29,36.46,20.64,29.31,16.65,14.36,62.12,27.88,88.61,43.85,44.39,24.41,56.4,0.0,0.0
ANSURI_mal_0524,84.24,173.22,42.0,106.22,89.31,102.6,119.32,61.42,41.01,42.21,24.41,30.46,17.38,15.97,57.89,26.79,81.97,41.77,41.94,26.18,57.47,0.0,0.0
ANSURI_mal_0525,71.5,172.61,40.75,94.97,79.63,95.16,113.13,57.25,40.38,37.11,23.11,29.64,17.02,14.06,58.57,25.95,82.72,41.92,40.43,22.34,57.2,0.0,0.0
ANSURI_mal_0526,69.2,176.83,39.96,96.75,77.17,91.75,112.38,53.2,36.02,36.21,20.98,29.05,16.65,14.19,60.42,27.02,85.44,43.55,44.04,23.58,57.93,0.0,0.0
ANSURI_mal_0527,95.39,175.93,44.21,109.99,94.67,110.47,128.46,67.27,44.61,40.18,23.38,33.87,18.38,15.15,60.88,28.81,86.08,38.62,44.69,26.27,60.35,0.0,0.0
ANSURI_mal_0528,84.64,176.38,42.14,105.93,96.34,102.9,112.55,60.76,39.53,38.06,21.88,30.09,17.62,13.44,61.41,27.34,84.24,41.23,42.79,26.06,57.93,0.0,0.0
ANSURI_mal_0529,93.75,174.35,43.01,111.24,103.0,108.2,119.7,64.96,42.93,40.49,23.75,31.53,17.46,14.91,59.69,27.22,82.47,42.21,43.62,27.7,57.18,0.0,0.0
ANSURI_mal_0530,61.52,157.94,39.82,95.9,75.41,90.2,114.68,55.81,35.75,35.34,21.08,30.85,16.49,15.25,52.64,23.37,74.04,38.45,38.64,21.73,55.25,0.0,0.0
ANSURI_mal_0531,84.67,180.3,42.16,106.64,86.05,98.63,123.53,59.35,40.4,39.18,23.97,31.68,17.59,16.96,57.85,27.53,84.98,44.97,43.55,25.56,57.07,0.0,0.0
ANSURI_mal_0532,66.87,171.82,40.18,89.11,73.44,93.07,111.98,55.5,38.17,38.64,22.45,30.6,16.76,14.26,62.79,27.62,83.13,39.96,42.45,20.61,53.78,0.0,0.0
ANSURI_mal_0533,73.47,171.46,43.0,96.66,82.49,95.33,116.52,56.63,38.71,37.87,22.64,29.64,17.5,13.83,58.48,26.71,79.52,40.47,40.4,23.11,58.28,0.0,0.0
ANSURI_mal_0534,96.13,179.92,44.68,110.68,95.9,106.59,130.15,64.94,43.53,39.47,23.75,32.03,18.26,15.81,62.95,28.78,87.66,42.76,43.94,27.8,57.77,0.0,0.0
ANSURI_mal_0535,85.42,172.26,44.7,107.77,97.01,101.34,120.0,59.47,41.45,39.85,21.78,32.3,17.68,14.33,63.75,28.18,84.99,41.63,43.74,27.5,57.26,0.0,0.0
ANSURI_mal_0536,87.73,182.71,42.37,107.66,89.4,98.28,122.17,58.67,41.05,41.19,24.09,31.5,17.98,16.33,61.77,29.36,87.01,48.31,42.95,25.8,58.34,0.0,0.0
ANSURI_mal_0537,68.76,168.28,40.62,91.51,82.36,95.96,107.39,58.23,39.36,36.14,20.83,28.99,17.6,13.13,58.47,26.54,80.02,39.86,41.89,22.4,56.29,0.0,0.0
ANSURI_mal_0538,71.02,171.35,41.22,96.99,82.09,96.1,112.63,54.5,37.03,34.65,22.47,29.2,16.88,13.25,59.57,26.84,80.28,41.14,40.93,24.48,56.64,0.0,0.0
ANSURI_mal_0539,68.56,170.36,39.83,96.18,81.6,94.44,109.05,54.13,37.02,36.49,22.49,28.72,17.36,13.94,55.77,25.34,81.22,42.35,42.21,23.67,56.65,0.0,0.0
ANSURI_mal_0540,73.61,174.83,39.99,94.44,78.42,97.71,115.13,59.62,39.72,38.53,22.55,29.47,16.96,15.61,59.87,27.89,85.75,41.65,43.3,22.77,55.47,0.0,0.0
ANSURI_mal_0541,67.1,172.13,39.94,91.21,75.73,95.49,110.31,56.06,37.38,34.08,21.47,29.94,17.28,13.77,57.99,26.26,81.13,42.77,41.17,21.04,55.98,0.0,0.0
ANSURI_mal_0542,79.1,176.36,42.46,97.85,85.84,98.89,117.44,59.9,39.93,38.84,22.63,30.35,17.94,14.59,60.13,27.63,85.66,41.59,43.61,24.07,57.16,0.0,0.0
ANSURI_mal_0543,90.04,175.78,43.21,105.47,95.04,105.57,123.68,63.37,41.6,39.47,23.8,30.65,18.51,15.35,60.11,26.63,80.29,43.45,42.8,25.83,57.65,0.0,0.0
ANSURI_mal_0544,76.95,175.98,41.35,97.91,82.15,99.94,115.39,59.81,40.59,35.69,21.48,31.37,17.29,14.53,59.45,26.78,85.02,42.09,43.3,24.08,55.31,0.0,0.0
ANSURI_mal_0545,81.21,178.61,41.61,101.3,84.28,99.72,122.39,61.17,40.13,37.33,22.53,30.21,17.16,16.63,59.96,27.07,86.81,41.94,44.8,24.82,56.55,0.0,0.0
ANSURI_mal_0546,68.64,172.61,41.16,97.53,78.02,93.6,114.47,56.84,37.03,33.61,20.19,28.47,16.44,14.35,58.59,27.41,87.54,40.13,45.37,23.96,57.11,0.0,0.0
ANSURI_mal_0547,88.74,184.63,44.31,102.16,85.33,104.73,118.22,61.28,41.58,41.52,23.3,33.24,18.94,15.5,61.52,28.66,89.07,42.52,45.45,24.53,60.58,0.0,0.0
ANSURI_mal_0548,73.02,169.92,41.38,95.26,79.45,97.59,114.7,58.6,40.43,40.35,23.45,28.79,16.83,14.34,59.22,26.39,80.62,39.83,40.56,23.01,58.52,0.0,0.0
ANSURI_mal_0549,76.8,180.62,41.63,98.47,80.89,96.83,115.71,55.92,39.34,36.21,23.56,29.63,17.97,15.08,61.71,28.43,88.95,44.72,46.66,25.23,56.78,0.0,0.0
ANSURI_mal_0550,93.97,183.8,44.04,109.15,89.29,102.95,127.12,63.29,42.12,42.78,23.77,32.38,18.76,16.5,63.28,28.55,87.49,45.92,45.59,25.76,59.2,0.0,0.0
ANSURI_mal_0551,55.01,166.89,36.39,86.37,71.51,85.76,101.71,53.08,32.42,32.88,19.8,28.05,16.17,13.7,55.83,26.5,85.71,37.53,43.79,20.5,54.11,0.0,0.0
ANSURI_mal_0552,85.02,171.81,44.03,100.83,85.21,106.92,121.74,65.97,42.58,39.29,22.4,32.92,18.55,14.21,60.48,27.18,80.98,42.33,42.26,23.54,59.5,0.0,0.0
ANSURI_mal_0553,71.85,174.59,39.75,95.44,82.45,96.24,115.32,56.34,37.61,37.97,20.57,29.3,16.47,16.36,57.06,25.14,85.4,41.19,43.82,23.26,55.95,0.0,0.0
ANSURI_mal_0554,75.01,180.16,39.56,97.17,79.69,97.06,117.27,56.77,37.7,36.18,22.1,29.78,18.27,15.45,65.34,30.02,91.07,42.44,46.8,23.06,56.02,0.0,0.0
ANSURI_mal_0555,95.59,177.67,43.06,108.86,98.28,108.96,121.97,68.33,43.83,40.35,23.34,31.46,18.07,14.8,59.03,27.75,82.76,43.56,43.18,26.41,56.66,0.0,0.0
ANSURI_mal_0556,69.63,169.74,40.58,92.61,80.31,94.68,113.13,56.43,38.87,38.84,22.84,29.58,17.92,15.04,58.75,26.24,83.45,41.53,42.96,22.42,55.22,0.0,0.0
ANSURI_mal_0557,81.02,178.74,41.97,101.03,85.02,97.98,121.78,61.39,39.5,40.02,22.47,30.91,17.68,15.34,62.01,27.92,89.03,41.1,44.9,23.2,56.46,0.0,0.0
ANSURI_mal_0558,76.09,169.24,40.75,93.16,83.64,101.77,114.89,62.98,40.58,39.73,23.42,31.02,18.01,15.35,55.66,25.51,79.43,41.26,40.7,22.74,56.38,0.0,0.0
ANSURI_mal_0559,62.14,170.97,38.87,84.9,74.87,91.67,109.25,53.73,35.04,35.29,22.35,27.57,16.85,15.13,59.76,27.97,81.12,40.19,40.93,19.21,53.88,0.0,0.0
ANSURI_mal_0560,78.59,181.78,40.91,94.88,84.57,100.36,114.37,57.97,39.98,37.23,21.97,29.76,17.63,14.83,61.55,27.15,87.21,40.4,43.73,23.18,57.05,0.0,0.0
ANSURI_mal_0561,76.8,178.96,40.06,99.18,85.67,96.46,116.53,57.81,38.57,36.24,22.14,28.95,17.98,16.37,61.5,28.88,87.66,43.76,43.54,23.7,56.54,0.0,0.0
ANSURI_mal_0562,68.52,177.61,39.96,92.0,75.91,92.57,114.35,56.51,34.6,35.96,20.14,28.39,16.76,14.61,63.0,28.54,88.56,39.11,43.94,22.2,58.08,0.0,0.0
ANSURI_mal_0563,63.63,171.64,38.6,90.97,76.66,88.95,109.32,54.33,36.89,33.43,21.39,29.82,17.53,14.44,56.8,26.49,83.33,41.45,43.35,20.43,56.81,0.0,0.0
ANSURI_mal_0564,67.14,164.9,39.12,90.81,80.85,95.47,111.79,58.15,37.06,37.6,22.32,29.54,17.19,14.85,56.59,26.14,77.83,39.9,41.41,21.76,54.85,0.0,0.0
ANSURI_mal_0565,83.62,171.66,42.21,102.1,87.95,103.64,122.2,65.51,41.7,40.19,22.56,30.31,17.66,14.36,59.38,25.9,82.21,39.93,42.23,24.94,56.45,0.0,0.0
ANSURI_mal_0566,67.54,176.63,38.3,90.19,79.33,93.67,109.38,54.89,37.22,36.49,21.27,27.31,16.3,14.71,59.68,27.91,86.03,41.14,43.11,20.89,56.88,0.0,0.0
ANSURI_mal_0567,55.43,160.17,38.1,83.96,71.66,86.99,106.54,53.38,34.54,33.3,19.97,28.75,16.07,13.64,53.25,23.93,74.8,38.57,37.27,20.79,54.03,0.0,0.0
ANSURI_mal_0568,71.07,176.55,39.83,95.94,76.49,94.8,115.26,55.38,37.93,37.82,22.37,29.8,16.55,15.58,58.05,26.27,82.92,43.99,40.77,21.41,56.62,0.0,0.0
ANSURI_mal_0569,75.88,178.33,42.14,96.83,81.43,97.07,117.22,58.79,37.34,37.37,20.61,30.57,17.61,13.3,66.88,30.56,90.89,37.75,46.63,23.28,57.38,0.0,0.0
ANSURI_mal_0570,87.75,178.3,41.03,102.28,92.1,107.06,119.37,64.2,42.17,40.09,22.67,28.59,17.18,15.34,60.12,26.67,83.87,43.07,43.98,24.95,56.1,0.0,0.0
ANSURI_mal_0571,85.4,175.01,41.43,99.14,86.21,104.82,116.77,64.92,44.0,42.18,24.34,31.51,17.74,14.3,59.45,26.55,81.4,43.33,42.27,25.01,57.09,0.0,0.0
ANSURI_mal_0572,80.61,184.22,41.47,98.49,80.41,98.99,114.75,59.78,41.53,38.73,22.95,31.25,17.25,14.54,64.79,30.28,92.57,42.27,47.22,23.03,59.03,0.0,0.0
ANSURI_mal_0573,72.56,162.0,40.46,98.1,92.82,97.99,115.17,58.39,38.51,36.43,21.86,30.24,16.98,14.92,54.14,24.77,74.39,39.7,39.85,24.02,57.3,0.0,0.0
ANSURI_mal_0574,82.75,180.95,41.36,99.02,85.33,101.54,120.06,60.54,39.02,39.96,23.26,29.7,17.97,15.98,62.13,28.31,86.8,43.56,43.65,23.56,58.93,0.0,0.0
ANSURI_mal_0575,62.88,165.41,40.35,89.5,79.48,90.6,110.96,54.41,36.28,34.57,20.72,28.73,17.41,14.45,53.64,24.23,79.06,39.44,40.97,21.81,55.27,0.0,0.0
ANSURI_mal_0576,61.32,172.07,38.18,88.21,74.64,89.68,109.61,50.85,34.01,36.53,20.73,27.58,15.93,15.62,58.72,26.44,82.63,44.05,42.12,20.18,55.13,0.0,0.0
ANSURI_mal_0577,77.57,173.62,42.87,96.78,83.4,99.88,121.41,61.86,41.2,36.25,21.13,30.38,17.37,16.26,60.61,28.31,84.6,40.43,43.49,22.69,55.48,0.0,0.0
ANSURI_mal_0578,67.69,162.59,40.29,96.06,83.04,95.1,114.19,57.8,36.95,36.81,21.49,28.93,16.8,14.76,53.39,23.92,74.11,40.11,38.71,22.2,55.42,0.0,0.0
ANSURI_mal_0579,78.96,179.06,40.9,101.43,84.57,99.58,117.16,59.5,39.1,36.41,21.61,28.78,17.17,15.05,61.27,28.29,86.83,41.81,44.1,24.21,57.61,0.0,0.0
ANSURI_mal_0580,70.41,174.96,38.98,91.22,81.59,97.03,110.34,57.93,37.97,35.08,20.97,28.13,16.62,15.13,58.09,25.71,82.15,40.33,42.72,21.82,56.25,0.0,0.0
ANSURI_mal_0581,89.08,179.63,44.25,106.43,91.86,104.01,126.31,62.29,41.16,38.42,23.05,31.62,18.13,16.88,60.73,27.27,87.56,41.34,43.72,25.81,59.17,0.0,0.0
ANSURI_mal_0582,61.3,169.95,38.15,89.29,74.31,89.2,110.25,53.78,34.74,33.64,20.36,28.18,16.52,15.17,60.48,27.98,84.63,38.12,44.62,21.16,55.96,0.0,0.0
ANSURI_mal_0583,88.67,178.47,43.02,106.97,86.95,102.6,124.03,62.46,41.73,41.11,24.41,34.05,18.85,15.22,62.87,27.3,86.83,44.4,44.14,25.5,57.71,0.0,0.0
ANSURI_mal_0584,76.89,169.3,40.73,103.03,85.66,99.17,121.24,59.9,39.29,37.25,22.01,30.5,16.67,16.22,55.68,25.37,79.71,41.96,41.74,24.86,56.52,0.0,0.0
ANSURI_mal_0585,76.05,174.15,41.46,96.09,84.64,97.81,116.61,58.76,40.27,37.97,22.17,30.44,17.68,14.92,63.4,28.58,86.47,43.18,43.97,22.94,57.54,0.0,0.0
ANSURI_mal_0586,80.34,179.13,42.21,96.8,83.0,101.18,118.59,60.89,40.36,38.11,23.22,29.99,16.9,15.62,63.61,29.06,86.95,39.44,44.74,23.95,55.57,0.0,0.0
ANSURI_mal_0587,89.76,180.32,42.96,102.53,96.99,105.84,121.91,63.53,39.6,39.28,23.7,30.8,17.37,15.22,61.78,27.59,88.1,42.64,45.71,25.73,55.52,0.0,0.0
ANSURI_mal_0588,90.05,181.21,41.82,102.8,100.76,106.96,117.17,64.44,40.43,37.11,22.13,28.94,16.54,15.44,62.04,28.15,87.62,43.19,45.4,26.39,56.28,0.0,0.0
ANSURI_mal_0589,85.62,186.91,43.06,100.35,87.57,101.12,122.05,60.75,39.82,37.64,22.0,31.99,17.74,15.24,64.16,29.87,93.66,41.81,46.84,23.26,57.12,0.0,0.0
ANSURI_mal_0590,79.71,185.16,41.26,99.14,80.4,96.25,116.94,57.48,38.65,39.53,23.18,29.7,17.99,16.54,62.97,28.72,89.67,47.22,46.33,23.8,56.93,0.0,0.0
ANSURI_mal_0591,45.45,156.75,35.62,76.87,65.75,81.38,95.97,48.01,32.7,31.34,19.85,24.14,14.36,13.53,50.55,22.71,72.37,38.05,36.26,17.92,55.81,0.0,0.0
ANSURI_mal_0592,74.55,172.04,40.81,96.06,85.02,99.07,112.48,59.14,41.27,36.62,22.24,29.69,17.29,14.52,58.42,26.35,81.61,40.69,42.8,22.64,55.9,0.0,0.0
ANSURI_mal_0593,75.51,167.87,40.7,104.28,86.11,97.7,119.79,61.16,38.9,35.95,19.89,28.97,16.15,16.51,55.51,25.38,78.38,41.47,40.98,25.62,55.02,0.0,0.0
ANSURI_mal_0594,71.17,183.38,39.44,91.65,79.48,94.56,109.34,54.09,38.34,36.35,22.38,27.44,17.48,14.56,62.87,29.46,90.45,42.33,45.81,21.79,55.14,0.0,0.0
ANSURI_mal_0595,58.55,165.47,37.41,88.3,71.53,88.71,108.57,51.0,36.8,35.2,20.72,28.18,16.53,15.02,56.72,25.77,79.84,40.19,41.52,21.18,55.18,0.0,0.0
ANSURI_mal_0596,66.99,178.7,38.58,90.8,76.26,93.61,110.53,54.82,35.36,35.2,21.31,31.28,16.05,14.69,64.39,28.72,94.37,37.31,47.82,21.17,54.95,0.0,0.0
ANSURI_mal_0597,83.77,179.87,41.25,96.69,93.25,105.3,116.3,62.54,41.13,35.55,21.4,28.02,16.99,15.43,62.2,27.56,84.79,41.73,44.74,23.64,55.87,0.0,0.0
ANSURI_mal_0598,74.82,165.46,42.33,100.42,85.56,96.75,116.44,60.63,41.72,39.05,23.32,30.97,17.42,14.26,56.11,25.46,78.88,39.73,39.56,24.4,55.29,0.0,0.0
ANSURI_mal_0599,77.31,179.94,40.82,98.49,84.15,96.59,113.65,57.04,38.37,37.41,22.25,29.07,17.89,14.98,62.21,28.95,86.41,43.32,45.03,24.95,57.58,0.0,0.0
ANSURI_mal_0600,69.67,180.92,41.14,94.72,75.04,92.29,113.55,52.77,37.3,34.63,21.47,29.83,17.53,14.65,61.25,27.59,87.96,45.53,44.62,22.73,55.61,0.0,0.0
ANSURI_mal_0601,67.63,172.55,38.97,94.09,80.49,92.75,111.05,55.25,36.46,33.73,21.04,28.44,16.72,15.4,59.55,27.68,82.65,41.64,43.13,22.96,55.47,0.0,0.0
ANSURI_mal_0602,74.15,169.47,41.18,97.98,82.03,95.65,117.32,59.76,40.98,39.04,22.06,31.66,17.61,13.99,59.83,26.57,82.7,39.53,40.81,23.4,56.54,0.0,0.0
ANSURI_mal_0603,81.77,179.53,40.71,103.24,87.76,101.33,118.59,61.22,39.08,37.82,21.27,29.86,17.12,15.44,58.26,27.19,88.75,42.32,46.45,24.95,56.31,0.0,0.0
ANSURI_mal_0604,78.95,174.32,42.22,98.58,84.33,100.35,119.18,61.01,39.49,39.39,23.64,29.98,17.36,15.28,57.51,26.64,83.82,42.55,41.7,24.34,55.9,0.0,0.0
ANSURI_mal_0605,81.57,184.91,41.41,97.13,86.34,99.19,114.83,58.78,38.54,40.71,23.31,29.6,17.71,15.25,61.65,27.98,91.25,42.85,46.44,24.1,57.93,0.0,0.0
ANSURI_mal_0606,86.43,182.51,41.9,98.75,88.73,105.12,116.14,61.4,41.75,40.97,24.2,29.03,17.19,15.45,61.62,28.76,86.45,45.51,43.73,24.5,57.9,0.0,0.0
ANSURI_mal_0607,80.45,166.55,42.67,107.9,95.06,99.77,123.8,60.0,38.9,38.55,22.45,29.4,16.85,16.07,56.95,26.22,78.69,40.96,39.72,26.08,55.5,0.0,0.0
ANSURI_mal_0608,56.32,159.26,38.4,85.47,73.58,89.05,106.5,53.87,35.12,34.89,20.09,26.6,15.51,13.15,56.82,26.76,77.05,36.91,40.36,20.2,55.38,0.0,0.0
ANSURI_mal_0609,76.12,165.9,41.57,95.75,84.58,99.53,117.14,62.23,43.49,39.62,23.71,31.24,18.07,14.84,59.95,28.23,79.57,38.56,41.62,23.26,56.48,0.0,0.0
ANSURI_mal_0610,73.39,177.02,40.49,96.45,80.75,96.71,116.31,59.13,35.64,35.24,21.29,29.56,17.64,16.0,58.96,26.43,86.08,43.16,43.35,22.78,55.69,0.0,0.0
ANSURI_mal_0611,80.55,175.33,41.53,102.71,94.06,99.8,115.85,57.86,39.05,37.76,22.75,28.29,17.05,14.28,59.36,26.56,82.99,41.64,42.42,25.05,56.3,0.0,0.0
ANSURI_mal_0612,79.21,183.98,40.6,94.76,81.73,99.05,112.24,58.94,39.91,40.05,23.01,28.8,17.14,14.08,61.63,29.27,88.25,44.85,45.11,22.69,61.17,0.0,0.0
ANSURI_mal_0613,71.1,167.97,40.97,92.36,84.56,97.82,111.5,58.05,38.93,37.72,22.49,28.86,17.6,14.22,58.0,26.03,79.26,40.03,39.64,22.42,57.45,0.0,0.0
ANSURI_mal_0614,64.95,179.66,39.17,90.46,73.69,89.9,107.28,52.19,34.23,35.46,20.31,28.67,16.58,13.92,58.27,26.59,85.54,43.05,43.33,21.55,57.59,0.0,0.0
ANSURI_mal_0615,89.71,170.68,44.42,106.39,97.15,106.09,126.84,63.53,43.12,39.8,22.81,31.11,17.71,15.67,57.35,25.45,76.77,43.14,39.68,26.31,57.31,0.0,0.0
ANSURI_mal_0616,72.34,174.45,40.85,96.22,78.83,99.41,114.02,58.48,38.93,35.37,21.45,29.79,17.11,14.21,60.67,27.61,87.59,38.44,43.07,22.06,56.87,0.0,0.0
ANSURI_mal_0617,80.27,175.15,42.63,101.17,85.81,100.65,118.19,62.15,39.45,36.02,22.16,30.46,17.37,14.45,61.59,27.35,83.49,43.89,42.2,24.19,58.15,0.0,0.0
ANSURI_mal_0618,78.47,169.57,42.17,100.7,88.54,100.67,118.43,61.37,39.62,36.63,22.21,31.17,17.09,14.29,56.95,26.17,78.81,41.64,40.45,24.54,57.41,0.0,0.0
ANSURI_mal_0619,72.97,171.01,40.48,94.99,82.07,98.88,114.48,59.67,39.71,36.42,21.39,29.47,16.26,14.99,62.88,28.74,83.53,40.62,42.74,22.66,56.88,0.0,0.0
ANSURI_mal_0620,92.19,173.33,44.45,107.64,96.45,107.82,128.53,65.73,41.86,39.22,22.48,32.49,17.81,15.5,61.17,27.34,81.02,40.96,42.12,26.52,56.05,0.0,0.0
ANSURI_mal_0621,82.59,173.03,43.33,105.66,96.29,99.42,125.32,59.27,39.23,35.06,20.69,29.59,17.01,15.98,58.64,26.57,81.56,41.21,42.6,25.64,58.18,0.0,0.0
ANSURI_mal_0622,74.11,172.9,40.23,97.62,86.96,98.8,112.48,59.71,39.15,35.04,20.87,26.81,16.15,14.92,57.45,26.65,82.17,42.81,42.76,23.8,56.35,0.0,0.0
ANSURI_mal_0623,69.07,175.88,40.62,90.94,74.97,93.07,114.46,55.14,38.14,35.93,22.0,30.18,18.02,15.39,60.57,28.08,83.3,42.0,42.71,21.05,56.86,0.0,0.0
ANSURI_mal_0624,78.2,179.0,41.57,100.11,82.03,96.68,119.02,57.78,40.41,38.25,22.86,31.0,18.15,15.76,60.16,27.73,85.86,42.31,43.4,22.93,56.23,0.0,0.0
ANSURI_mal_0625,70.78,175.27,40.0,92.0,80.63,94.06,114.05,56.11,38.24,36.61,21.47,29.55,17.4,15.85,61.22,27.72,84.82,43.43,43.68,22.01,56.45,0.0,0.0
ANSURI_mal_0626,62.53,173.76,38.86,86.75,75.25,89.84,108.33,51.63,36.3,36.2,21.54,26.75,16.67,15.03,57.3,24.65,81.38,42.87,41.63,20.34,54.26,0.0,0.0
ANSURI_mal_0627,92.03,180.54,44.28,101.98,91.31,107.98,116.01,67.16,44.35,40.21,23.23,33.5,18.78,13.44,62.81,28.7,87.09,40.38,45.87,25.18,59.14,0.0,0.0
ANSURI_mal_0628,97.1,178.74,46.17,116.61,99.63,103.21,133.91,61.97,40.23,39.36,22.83,31.81,17.95,16.92,56.42,25.16,81.42,45.73,41.31,28.86,60.23,0.0,0.0
ANSURI_mal_0629,74.1,188.78,39.61,91.21,77.13,93.96,111.86,57.42,37.51,37.37,21.86,28.64,17.14,14.81,65.36,30.14,97.19,42.47,48.73,22.2,57.16,0.0,0.0
ANSURI_mal_0630,85.4,186.23,43.35,99.37,83.39,98.11,123.96,59.16,41.18,40.46,24.28,32.22,18.03,16.85,66.11,29.93,91.86,44.02,46.4,23.21,58.81,0.0,0.0
ANSURI_mal_0631,91.3,187.34,43.88,105.93,85.6,104.42,124.46,63.93,40.44,39.33,23.5,33.41,18.1,16.0,61.99,29.12,91.9,41.07,47.05,24.54,60.59,0.0,0.0
ANSURI_mal_0632,66.58,166.62,40.73,95.23,75.78,92.95,118.56,55.58,37.0,36.49,21.09,29.59,16.3,15.67,56.82,26.22,77.96,38.31,38.94,21.82,56.19,0.0,0.0
ANSURI_mal_0633,80.06,165.9,41.2,103.49,91.45,102.18,119.52,62.14,43.12,40.09,23.82,29.53,17.34,15.18,55.7,25.23,77.84,41.39,40.37,24.72,56.74,0.0,0.0
ANSURI_mal_0634,70.09,170.28,40.59,93.25,79.42,96.28,112.32,57.86,38.47,36.85,21.98,30.04,16.42,13.72,57.71,26.06,82.75,40.32,41.57,23.73,56.39,0.0,0.0
ANSURI_mal_0635,99.27,173.01,46.19,118.15,100.23,107.61,135.77,68.11,44.3,37.61,22.62,34.46,18.49,15.51,61.11,26.72,81.02,42.34,41.86,28.16,57.73,0.0,0.0
ANSURI_mal_0636,67.64,179.05,39.5,91.42,77.88,91.47,109.02,52.91,36.21,33.97,21.43,28.69,16.94,15.27,58.61,26.75,84.18,46.65,42.24,22.0,57.31,0.0,0.0
ANSURI_mal_0637,59.25,168.92,39.71,89.59,71.35,86.77,110.87,50.26,36.98,32.81,19.32,27.2,16.48,14.81,61.81,26.96,78.92,41.77,41.31,20.61,55.5,0.0,0.0
ANSURI_mal_0638,69.77,169.23,40.29,95.23,80.46,95.07,115.79,55.85,39.33,36.24,21.5,27.7,17.13,14.59,58.51,25.34,79.94,42.51,40.53,23.23,55.46,0.0,0.0
ANSURI_mal_0639,69.8,179.64,40.31,91.15,77.47,93.78,113.56,53.47,38.08,34.64,20.83,29.36,16.9,15.39,61.87,28.36,85.53,44.34,44.3,21.83,56.27,0.0,0.0
ANSURI_mal_0640,86.91,178.9,41.75,103.17,91.46,103.86,115.56,61.95,41.97,41.11,24.54,30.94,18.19,14.06,59.04,26.75,85.01,41.52,42.96,25.89,56.94,0.0,0.0
ANSURI_mal_0641,69.89,169.67,40.15,95.13,80.81,95.9,112.08,57.92,39.36,36.99,20.78,27.83,16.67,14.24,53.91,24.7,78.95,40.25,41.58,22.71,57.76,0.0,0.0
ANSURI_mal_0642,88.78,180.39,44.48,106.82,88.96,104.15,123.74,62.11,42.16,38.54,22.24,32.25,18.38,14.69,65.65,29.1,89.37,40.88,45.2,25.3,57.99,0.0,0.0
ANSURI_mal_0643,82.85,173.46,42.28,104.16,90.53,102.53,118.96,60.72,41.39,39.19,22.64,30.44,17.94,15.14,58.85,26.33,82.98,42.23,42.4,25.37,57.09,0.0,0.0
ANSURI_mal_0644,74.8,180.12,40.18,94.43,82.1,97.59,113.35,58.88,38.7,36.63,21.36,28.25,16.16,14.85,63.01,29.38,89.36,41.85,46.01,23.07,54.44,0.0,0.0
ANSURI_mal_0645,66.15,178.92,39.32,91.62,75.39,91.03,111.48,52.92,35.09,35.48,20.61,27.96,16.68,15.88,63.21,30.03,89.51,42.05,46.85,21.7,53.67,0.0,0.0
ANSURI_mal_0646,75.75,164.47,41.93,101.88,87.99,99.56,117.34,61.32,40.47,39.14,22.12,30.86,16.82,14.09,55.68,24.14,77.11,38.93,40.08,23.81,56.82,0.0,0.0
ANSURI_mal_0647,72.19,172.38,40.53,96.65,81.14,94.61,113.5,57.12,38.81,39.6,22.04,31.34,17.41,14.36,62.19,28.32,85.95,37.69,44.61,22.59,56.83,0.0,0.0
ANSURI_mal_0648,63.71,166.79,40.31,90.1,74.86,93.18,110.32,57.07,36.45,34.16,20.69,29.53,16.49,14.21,55.31,26.37,79.56,38.6,40.2,21.18,56.77,0.0,0.0
