stature_cm,weight_kg,chest_circumference,buttock_circumference,waist_circumference,thigh_circumference,ankle_circumference,biacromial_breadth,knee_height_sitting,calf_circumference,arm_circumference_flexed
187.7,113.7,119.4,115.2,100.4,72.9,24.3,44.7,59.4,42.0,44.9
178.0,84.5,108.8,96.8,96.1,59.1,23.4,41.8,56.7,38.3,37.0
175.2,77.1,98.2,94.5,88.2,62.0,21.7,41.7,56.2,37.0,37.7
177.6,84.3,104.4,101.4,102.3,61.1,22.3,40.5,57.2,39.1,33.5
167.4,87.8,105.2,107.2,106.9,68.8,22.0,41.0,51.3,39.4,37.0
172.1,101.9,117.1,110.7,118.0,69.8,24.5,41.6,53.2,41.6,38.4
171.7,87.0,109.8,99.5,99.0,62.9,23.3,42.9,56.3,38.5,40.9
170.5,76.0,99.4,98.1,90.4,60.2,21.7,39.6,54.9,38.0,35.3
169.3,86.4,108.1,105.4,103.3,62.1,22.7,40.9,54.7,37.3,37.5
176.8,94.6,110.2,104.5,100.7,65.6,23.7,43.0,55.9,40.8,37.5
174.0,101.1,118.7,108.7,101.1,70.1,24.9,46.1,57.9,43.8,43.7
178.0,87.3,111.1,99.7,97.9,58.4,22.6,42.3,55.6,38.4,35.4
180.3,73.0,98.1,92.1,84.0,54.3,22.3,41.8,58.3,38.4,32.7
178.5,71.1,99.9,92.4,87.0,53.8,21.1,41.3,58.3,36.1,33.3
177.6,99.0,117.6,105.3,105.8,66.2,22.2,43.6,57.6,40.8,38.1
175.5,100.1,116.0,110.3,106.3,68.0,24.5,41.4,54.7,40.3,38.3
159.1,70.1,95.9,96.8,96.2,57.4,23.0,35.2,49.4,38.5,33.8
186.0,112.5,116.8,110.9,115.3,68.7,25.0,40.5,56.4,42.9,40.1
174.3,69.9,100.8,93.4,82.9,55.9,20.7,40.2,54.2,35.3,36.6
174.4,76.5,102.7,99.6,89.5,59.7,21.8,38.1,54.3,38.2,33.8
179.0,100.7,115.5,105.1,110.6,63.2,22.4,43.3,56.7,39.5,36.7
179.9,103.4,120.4,110.9,110.1,67.9,23.3,44.3,56.4,40.4,37.5
173.0,103.2,116.6,107.9,106.5,67.7,23.8,44.5,53.4,41.4,45.0
168.2,65.6,94.1,92.1,83.8,55.9,21.1,40.1,51.7,35.3,32.2
173.5,92.1,112.7,104.4,98.3,67.1,25.4,43.0,54.8,42.6,38.4
172.8,105.2,125.1,110.0,116.3,63.1,24.4,43.4,55.0,42.3,38.6
169.2,63.2,96.8,87.5,82.6,49.8,19.3,39.4,53.0,32.5,31.4
183.4,67.1,94.1,91.1,78.2,52.3,22.0,40.1,57.9,34.8,32.5
185.3,102.6,114.1,113.7,103.9,70.3,24.3,44.9,59.0,41.8,37.7
172.2,97.4,115.0,105.3,109.0,65.1,24.7,42.8,54.1,42.2,36.9
174.0,75.2,98.7,92.5,90.9,53.7,22.2,41.5,56.0,38.3,34.2
170.7,85.6,109.0,102.6,103.5,62.6,21.8,41.1,52.7,37.3,35.9
177.1,72.4,92.2,95.4,84.7,55.8,21.3,41.3,53.6,36.6,33.0
180.3,87.4,105.3,100.8,98.1,64.9,22.2,42.1,56.8,39.2,35.8
180.5,99.5,113.6,113.9,104.6,70.6,23.3,41.4,58.1,43.4,38.5
181.5,94.6,116.4,103.8,102.5,62.4,23.3,42.9,56.2,39.5,37.1
188.2,103.9,104.3,112.6,106.7,69.8,26.7,42.9,59.7,41.2,38.6
175.4,93.2,108.8,108.2,98.9,67.9,23.9,41.5,55.2,42.4,38.8
166.8,75.9,105.3,99.4,93.6,57.2,21.3,39.9,52.9,38.0,36.2
183.5,85.3,106.4,99.6,88.6,61.1,21.6,46.9,58.1,37.0,38.0
182.9,103.2,116.4,111.7,99.4,69.0,25.3,43.3,57.1,44.2,39.0
182.7,107.8,111.9,116.8,110.4,74.8,24.7,42.4,57.6,46.1,36.8
178.5,96.2,105.5,113.2,102.7,69.4,25.8,40.8,57.1,43.8,37.0
171.5,96.1,114.2,110.2,108.7,68.8,24.9,41.2,54.2,44.7,36.8
182.7,76.2,98.2,97.3,86.4,56.4,21.8,42.6,57.2,37.7,33.0
179.6,71.2,99.7,91.3,81.5,54.1,22.7,42.8,57.4,35.4,32.5
169.3,78.6,108.2,97.5,92.4,60.0,22.1,39.5,53.3,40.1,34.6
171.3,81.8,111.2,94.2,90.5,61.3,21.5,42.4,54.6,39.0,40.6
182.3,76.0,93.2,96.8,91.8,57.9,22.0,38.4,56.1,37.0,32.9
184.2,95.2,110.9,101.3,101.3,60.5,23.7,43.2,56.9,37.1,36.0
167.3,76.4,105.3,93.5,97.4,57.3,22.2,37.3,52.6,36.1,34.8
177.1,100.1,116.6,103.6,110.8,63.7,22.4,44.3,56.5,40.3,35.5
172.9,75.8,97.3,98.1,81.5,62.4,21.9,42.3,54.0,37.7,35.8
183.3,92.1,111.7,103.2,103.2,58.7,22.4,42.0,57.4,37.5,36.5
172.4,84.5,107.6,100.8,92.5,63.9,22.7,43.6,54.5,39.8,38.5
176.5,92.8,114.2,105.0,100.0,65.1,22.3,42.4,55.2,39.9,37.5
173.0,91.3,114.0,102.8,101.4,63.3,21.8,41.0,57.1,38.3,38.8
169.4,96.6,111.4,109.7,100.9,68.2,22.8,43.1,54.2,41.6,39.9
166.8,79.8,104.1,96.8,94.8,60.0,24.5,40.5,52.1,39.7,34.3
180.3,91.5,115.2,100.5,88.5,62.2,22.9,44.1,56.8,37.2,43.7
181.4,95.5,110.6,106.7,97.7,65.1,22.8,42.5,57.1,39.9,42.0
179.6,114.6,121.3,114.5,118.5,69.6,24.9,42.7,55.8,42.5,36.1
181.1,114.2,127.7,113.7,114.6,68.8,25.4,43.9,56.9,45.0,42.7
177.1,69.8,97.7,92.7,85.7,54.7,21.3,40.3,56.2,34.6,31.1
182.6,95.1,106.2,107.4,99.3,67.5,23.4,42.3,58.3,40.9,35.9
178.5,102.1,114.7,115.1,116.8,69.5,23.8,40.8,55.1,40.3,35.9
171.7,83.6,109.0,101.5,95.3,60.9,21.5,40.9,53.9,36.3,36.4
178.1,108.1,114.5,113.4,114.2,71.2,23.8,44.8,58.4,42.2,37.2
171.8,84.5,107.1,99.8,99.0,60.4,21.6,42.0,52.5,38.3,35.5
179.7,91.1,107.9,103.7,93.5,63.2,23.8,44.2,56.9,43.0,37.1
181.7,97.4,113.0,101.4,106.8,65.8,21.3,43.8,57.7,37.0,36.6
176.7,90.9,113.7,101.8,96.5,61.1,23.3,43.5,55.9,40.3,39.8
182.2,86.7,107.1,101.8,91.5,63.1,23.0,43.9,60.4,36.6,36.0
166.5,59.4,91.2,90.0,79.3,51.4,19.7,39.8,50.0,34.3,29.4
182.7,89.2,104.2,101.3,98.4,64.4,22.5,42.5,59.2,39.7,36.2
179.1,87.9,104.9,107.3,91.5,67.4,24.6,40.5,56.7,39.5,37.8
182.2,100.7,110.8,111.6,103.5,69.0,24.6,42.2,59.8,39.4,36.8
182.0,101.6,114.2,111.5,104.1,67.9,23.7,43.2,55.5,40.3,37.5
176.6,96.9,115.3,106.8,103.8,64.8,24.3,43.3,57.8,44.0,34.3
177.4,104.7,120.6,110.4,101.7,67.3,22.8,43.6,57.4,44.0,45.5
181.4,110.0,118.2,110.5,103.2,69.7,24.2,43.5,59.3,43.3,42.9
183.8,119.2,126.1,112.5,118.7,68.4,24.7,44.5,58.2,45.2,41.7
184.2,80.9,98.4,96.3,93.9,56.2,22.7,43.9,60.6,35.4,31.2
178.1,78.7,102.2,95.9,84.6,59.7,21.7,42.4,58.3,34.8,36.6
189.3,74.4,94.5,95.7,77.1,53.1,23.7,42.6,58.7,34.7,33.0
180.1,125.6,130.2,122.9,126.0,77.8,24.7,43.5,57.3,45.3,42.2
189.4,99.7,109.9,107.3,99.5,67.2,23.0,44.0,62.9,41.2,38.4
160.7,63.2,90.7,90.3,82.7,58.2,19.7,38.1,49.8,33.3,34.8
183.2,82.9,107.7,95.0,93.5,56.1,23.2,41.2,59.8,37.2,31.5
172.5,82.2,106.5,100.5,99.2,61.4,20.5,41.2,54.4,35.8,35.1
184.2,71.4,95.1,94.6,79.8,52.6,21.4,40.6,59.0,35.0,30.4
173.8,92.7,113.0,107.1,102.0,62.4,22.5,42.0,54.3,38.3,36.8
179.2,74.6,93.9,95.0,90.0,55.4,21.3,42.1,54.4,35.5,31.5
174.6,108.3,122.8,117.8,113.6,71.4,23.5,41.4,54.7,41.7,38.0
178.0,80.0,103.2,90.6,92.4,54.4,23.5,41.3,58.6,38.0,33.4
178.0,94.0,111.8,105.7,103.3,62.7,22.4,43.5,55.7,38.8,39.6
176.7,69.5,95.1,93.8,87.3,57.7,22.5,40.8,54.7,37.3,32.5
184.5,110.5,120.7,112.7,107.1,69.5,25.4,40.8,59.5,43.7,39.4
171.9,85.0,110.0,94.0,98.0,57.6,22.3,42.6,54.8,37.3,35.3
173.0,93.6,120.7,102.4,103.2,61.7,23.8,41.7,53.8,41.3,37.0
187.2,84.1,102.6,98.9,82.8,56.9,22.7,44.0,58.1,39.8,38.0
179.7,85.5,108.9,99.5,96.4,61.7,22.9,43.0,55.9,39.5,36.2
180.5,118.3,127.7,112.0,119.2,72.9,25.3,43.7,57.6,48.0,41.2
172.5,84.7,109.3,98.2,105.0,58.1,22.8,40.6,54.7,39.0,31.1
166.4,81.7,108.6,98.8,95.1,62.6,22.4,39.3,51.6,40.5,35.6
178.8,85.0,107.5,96.4,91.0,59.4,23.2,42.5,57.5,40.6,36.1
172.3,78.9,98.7,103.5,90.7,62.1,22.4,40.7,52.1,38.4,35.0
182.1,104.5,114.7,116.5,110.5,72.5,24.5,43.9,59.5,42.2,38.2
174.5,80.4,104.8,94.0,90.5,56.8,22.8,41.4,54.2,39.8,37.0
168.5,89.9,108.8,106.3,100.4,68.1,24.5,39.8,52.8,40.8,41.7
171.5,72.7,97.9,94.3,84.2,58.3,23.7,38.8,52.0,36.4,34.6
177.5,104.1,119.9,109.5,110.7,64.2,24.9,44.2,56.8,42.3,37.7
176.3,90.8,111.7,105.8,97.9,62.7,23.3,40.8,55.5,39.8,36.1
174.5,81.1,100.7,95.9,88.9,60.8,22.5,37.0,54.3,40.0,39.0
168.6,71.0,102.7,94.2,90.0,55.5,22.2,40.4,52.1,37.8,33.2
174.0,95.3,111.4,106.4,95.9,68.0,23.7,43.4,54.9,42.7,37.9
177.1,84.0,110.2,97.0,90.0,60.1,23.5,43.1,54.6,39.8,37.5
170.1,64.6,90.7,92.4,80.0,54.5,20.7,38.9,53.5,34.7,30.8
184.7,86.3,102.3,101.3,92.3,63.4,23.1,42.8,58.8,38.4,37.2
166.8,81.2,107.6,105.3,105.0,64.7,22.7,39.3,51.3,37.6,34.8
172.1,91.5,111.2,104.5,105.2,64.4,23.4,41.4,54.2,40.8,37.3
181.1,110.8,125.1,112.0,115.6,69.7,23.7,43.5,57.1,42.9,40.2
167.2,71.0,97.7,94.6,83.6,57.6,22.2,37.4,50.6,35.4,33.9
177.0,106.7,122.3,107.3,109.5,68.8,23.7,44.3,56.6,43.0,45.4
172.2,96.6,113.3,108.2,113.2,67.5,21.9,41.2,55.8,38.1,38.1
181.1,115.8,128.3,113.2,117.9,67.7,24.4,44.6,59.7,43.7,39.6
179.5,96.8,113.3,106.6,105.7,66.3,23.7,42.0,56.4,39.7,32.2
169.0,77.2,104.8,98.6,86.9,60.8,24.3,40.6,52.3,40.1,35.5
192.7,69.4,84.7,93.6,75.7,51.3,24.0,41.2,60.9,38.0,28.2
176.3,81.7,103.4,97.8,91.2,57.8,21.4,40.8,54.3,39.1,34.3
173.7,79.3,99.3,99.1,91.7,61.2,24.0,42.4,55.2,39.1,36.3
180.5,97.0,112.8,105.4,95.2,64.9,22.6,41.9,58.3,40.9,40.7
180.4,81.3,100.9,98.3,90.0,60.5,23.1,41.5,57.2,38.2,33.0
179.8,85.2,103.4,104.1,92.3,66.6,21.7,41.6,58.7,38.4,35.4
174.5,113.9,123.2,113.7,104.4,73.2,25.5,44.4,56.4,46.1,49.0
169.4,74.7,100.2,100.2,86.6,61.6,21.3,40.2,52.9,37.1,35.0
182.4,97.2,105.4,112.5,98.1,66.2,26.4,40.1,57.2,42.9,38.1
173.9,82.2,104.0,102.3,92.5,57.7,22.6,42.6,53.9,38.1,35.7
177.2,96.3,114.3,110.3,99.7,65.9,25.5,40.7,57.1,44.0,36.6
186.4,77.9,107.4,93.4,95.1,50.8,22.0,41.5,59.9,34.8,31.5
167.0,59.4,88.1,85.6,69.8,53.3,21.0,38.8,53.9,36.3,32.8
176.0,84.7,107.6,108.1,89.7,67.1,22.8,43.6,56.5,37.6,35.2
165.5,69.1,92.5,99.5,88.5,59.0,21.8,38.6,52.8,37.3,32.9
169.6,74.1,104.7,98.5,94.6,59.4,20.7,39.5,53.3,37.0,32.6
176.1,70.4,96.8,95.6,81.3,58.5,22.9,43.0,53.5,35.5,32.8
179.0,87.7,111.3,103.0,98.4,64.0,21.7,42.3,57.9,35.8,36.5
177.7,96.4,115.2,106.6,106.6,66.2,22.7,43.3,58.7,41.2,38.2
178.0,92.7,103.4,109.4,97.9,69.3,25.5,41.7,54.6,42.4,36.5
177.4,94.6,105.3,106.8,96.0,67.8,24.4,41.9,57.5,41.3,37.6
178.5,97.2,108.3,105.2,93.9,68.6,23.4,44.2,57.3,42.1,39.4
178.3,73.0,94.7,93.3,81.9,57.0,21.3,41.6,55.3,37.8,30.6
169.8,83.3,105.9,102.3,101.9,58.5,23.6,41.9,53.4,39.7,37.9
170.6,89.5,109.5,103.1,100.5,67.0,23.4,43.7,54.8,39.1,42.2
183.1,105.2,108.9,116.7,102.6,72.3,27.3,43.8,58.2,44.6,39.6
170.5,86.3,109.5,101.8,99.1,62.4,25.1,40.9,57.7,41.9,38.1
180.7,92.6,111.9,101.9,90.2,64.6,24.0,45.2,59.8,42.8,42.3
164.1,71.6,97.7,97.4,81.4,62.2,20.9,40.3,48.1,36.6,34.8
190.6,103.2,115.4,112.0,104.0,66.7,23.5,45.3,60.7,38.7,35.9
174.0,87.0,106.4,102.5,97.3,65.9,23.0,43.3,56.0,37.4,37.3
181.4,119.9,119.6,123.3,126.2,81.5,25.0,42.8,57.2,46.4,39.2
188.5,93.0,114.2,104.3,103.7,63.6,23.3,41.0,60.6,37.5,36.4
166.0,73.3,103.7,95.1,85.5,59.3,20.3,41.0,52.0,35.6,39.1
181.3,82.9,101.9,100.0,90.1,59.8,24.9,43.6,56.8,38.7,35.1
173.1,102.8,118.2,117.7,115.6,72.4,24.3,41.1,54.1,40.4,37.8
179.0,86.9,106.5,100.5,95.0,62.7,23.2,42.2,57.2,38.7,42.8
176.6,101.5,113.4,112.6,112.9,70.8,21.5,42.1,56.0,39.5,40.6
174.2,82.7,100.1,100.6,96.6,62.7,22.5,41.1,53.6,39.3,33.3
178.1,95.4,108.2,110.0,101.1,66.2,24.2,41.9,55.1,40.6,37.9
177.8,94.0,110.4,106.0,98.9,66.3,24.1,42.7,58.2,43.0,39.6
166.4,59.8,90.4,88.2,80.0,50.3,19.7,39.6,51.4,35.5,30.5
166.6,88.9,113.9,104.7,101.3,65.2,24.2,39.4,51.4,39.9,38.1
175.9,73.4,97.3,97.8,87.9,57.0,21.0,39.4,53.0,34.2,32.3
158.6,79.9,103.2,101.8,100.8,59.8,24.0,39.5,47.1,42.7,34.1
171.4,65.7,92.3,91.8,77.5,54.2,21.2,41.6,50.8,35.4,32.8
178.0,77.9,96.1,96.8,88.4,60.7,23.5,40.1,55.7,39.6,31.5
176.6,99.5,115.9,106.9,103.5,67.2,24.7,42.3,58.1,41.6,40.1
162.8,66.4,99.8,94.1,82.2,56.1,21.0,39.3,50.8,36.4,33.7
167.8,91.0,110.7,110.8,102.3,71.4,25.4,39.6,51.9,41.6,37.3
176.7,101.3,118.2,110.7,98.8,67.0,25.6,43.6,56.5,43.8,42.0
172.3,80.4,101.3,95.7,90.4,59.7,23.8,40.3,55.6,41.2,32.4
177.6,81.5,101.1,106.3,94.5,64.0,22.0,40.6,55.7,35.4,33.8
175.6,103.4,117.2,112.6,108.3,69.1,23.4,42.4,55.8,40.3,41.0
168.5,58.7,83.8,85.7,78.3,52.1,20.5,37.9,53.5,33.1,28.4
173.3,80.9,101.8,101.1,95.4,63.4,22.5,39.0,55.1,38.1,33.0
174.0,78.7,104.3,99.5,91.6,64.7,23.3,41.9,54.0,37.8,34.6
167.9,86.7,109.8,100.9,106.7,59.2,21.8,41.1,51.9,39.8,34.4
166.7,67.4,95.6,90.2,84.0,57.3,21.8,39.8,51.5,37.9,31.2
168.0,63.1,93.6,91.2,84.1,54.0,21.3,38.6,51.5,34.6,28.7
175.8,91.0,104.7,105.2,105.5,63.1,22.4,42.6,55.5,39.0,35.7
164.3,61.6,96.8,89.9,80.1,50.6,21.7,38.1,53.3,36.4,30.7
179.0,112.1,121.6,116.4,121.7,71.2,23.8,45.0,58.7,42.4,39.1
179.8,102.0,115.1,108.6,119.4,67.3,23.7,39.2,56.8,39.7,35.1
170.3,97.6,114.1,112.7,114.6,71.6,24.6,41.5,53.7,40.3,39.9
171.5,83.8,102.0,103.2,99.0,65.3,22.0,40.0,54.5,40.3,34.4
186.1,106.6,116.5,108.9,113.5,67.2,24.5,41.0,57.9,41.4,38.6
180.4,102.9,112.1,112.4,111.3,69.6,24.3,41.8,56.6,39.9,39.9
172.0,70.5,101.2,93.1,85.2,55.5,21.8,39.2,51.8,36.4,32.2
185.0,108.3,116.5,112.8,114.6,67.0,24.9,45.0,58.6,43.2,36.8
165.1,57.5,86.2,86.5,78.4,52.3,22.6,37.7,52.5,37.0,29.3
183.5,80.8,96.7,97.5,84.0,58.6,23.0,44.3,57.7,38.8,33.1
178.4,91.6,106.6,107.1,97.0,65.4,25.0,42.6,56.4,40.7,39.5
186.4,76.6,99.2,97.8,91.2,58.4,20.2,40.2,59.3,33.8,32.0
186.7,142.9,137.2,124.2,130.0,74.4,26.4,48.3,59.4,48.5,47.1
174.5,94.3,117.8,103.1,106.7,65.2,24.0,43.6,55.9,41.7,37.0
171.7,81.7,104.3,100.0,88.5,62.2,25.4,41.5,54.8,42.0,35.7
173.5,70.1,98.9,92.3,83.0,55.1,21.3,42.3,54.9,35.4,32.7
160.3,52.3,88.0,84.2,72.8,48.1,20.3,38.4,49.9,34.1,29.5
172.9,77.5,103.1,94.8,91.1,58.4,21.5,41.4,53.6,36.2,34.8
180.1,68.7,93.9,91.6,82.2,53.4,21.7,39.5,56.8,35.8,30.7
164.8,70.3,94.2,98.4,84.6,59.6,22.7,39.5,51.9,38.0,33.0
182.3,116.7,119.4,115.4,118.1,72.9,23.9,46.0,58.2,44.4,42.6
159.8,62.0,102.6,86.8,85.7,52.5,21.1,38.7,49.9,35.8,26.5
177.4,99.0,115.6,99.7,94.0,66.4,22.6,44.7,55.4,40.0,45.0
187.0,109.9,113.4,114.4,95.2,76.5,24.3,43.4,61.3,45.3,43.5
182.5,101.2,115.7,110.2,102.5,67.2,22.4,43.1,59.5,40.1,40.9
179.2,87.5,115.9,97.9,92.8,58.8,21.5,44.5,57.3,37.1,41.5
170.2,77.8,104.8,99.6,89.4,61.8,23.0,40.5,54.8,38.3,35.4
177.3,89.4,116.4,102.2,97.5,62.7,21.2,41.5,57.3,37.0,37.4
176.5,67.8,90.4,91.1,80.2,53.7,21.1,39.9,54.4,35.8,31.0
179.0,81.8,104.3,96.6,88.5,59.4,21.6,41.9,56.3,37.7,39.1
182.1,88.1,113.5,103.3,92.2,62.7,23.7,43.5,58.8,41.1,35.5
179.2,104.7,117.2,111.7,103.5,73.1,24.4,44.4,57.9,42.8,39.0
186.5,100.9,112.7,105.8,108.0,67.3,24.2,45.4,58.3,40.0,36.0
176.7,95.6,116.5,104.9,98.4,67.6,24.4,41.3,55.6,40.3,37.7
167.8,68.9,92.8,90.7,79.5,57.9,22.8,39.8,51.2,37.5,34.0
172.8,90.9,111.2,105.8,95.2,67.0,22.7,41.3,54.4,39.2,39.5
174.4,115.9,120.7,122.4,112.2,77.5,25.2,42.4,57.8,45.4,43.8
173.0,82.2,104.3,101.8,91.3,61.5,22.4,41.4,54.3,39.0,36.8
180.0,69.8,97.1,91.2,78.0,57.1,22.0,39.9,57.7,38.2,32.9
182.2,84.6,101.8,99.9,83.4,62.4,23.7,39.5,57.0,40.0,37.1
175.3,65.6,88.9,90.5,80.3,51.0,21.6,42.5,57.5,36.0,28.8
171.9,89.2,111.3,110.5,103.7,68.9,23.1,40.1,54.3,39.4,35.0
169.6,65.9,91.4,89.9,77.5,53.8,23.7,39.1,52.6,39.2,31.6
166.0,66.2,95.0,91.1,86.2,57.0,20.6,41.2,50.4,36.1,31.7
181.9,85.8,102.5,103.4,93.6,63.4,22.2,42.2,58.9,38.8,33.5
171.3,86.7,106.9,103.2,87.3,64.1,25.0,43.8,54.9,41.8,39.5
171.8,83.4,103.8,98.0,96.1,62.3,22.5,42.2,53.5,39.3,34.9
169.5,100.9,113.9,111.9,103.0,70.8,27.7,44.0,51.7,44.5,37.8
167.1,79.6,99.3,103.4,94.4,63.7,22.6,39.9,51.8,40.2,35.3
174.1,80.4,99.3,97.4,86.7,58.3,22.7,41.0,55.5,39.4,32.2
175.9,94.7,113.2,106.5,93.2,66.2,22.4,42.7,54.8,40.0,39.4
177.0,82.6,103.2,102.9,89.0,61.5,23.2,41.1,53.5,38.7,34.1
181.3,99.5,110.1,112.0,101.1,68.7,25.0,41.2,56.3,40.9,36.9
173.7,92.2,106.5,105.6,95.2,68.0,25.2,40.1,55.4,42.4,38.0
154.2,63.9,96.0,93.2,85.9,56.2,22.8,37.2,46.7,38.5,31.6
179.7,72.0,94.9,96.1,81.3,54.7,22.6,43.1,55.8,37.6,31.4
168.5,77.1,101.7,94.2,88.7,60.8,23.2,39.3,51.3,39.6,34.8
170.0,80.0,102.8,98.8,94.6,56.9,22.4,41.3,53.7,37.3,36.0
161.2,78.2,109.8,100.2,94.4,61.6,23.3,40.0,50.8,41.3,36.8
175.8,73.4,94.0,94.7,86.2,55.3,22.0,41.9,56.2,38.3,32.6
166.6,110.3,120.7,115.8,118.5,71.2,25.5,42.2,52.8,44.0,39.9
175.2,105.4,116.8,112.8,107.2,73.5,25.6,43.2,54.6,43.5,40.4
174.9,85.1,107.4,105.7,101.5,63.4,23.3,42.1,54.7,39.5,34.4
182.4,95.9,112.3,105.2,95.2,64.1,24.7,43.6,58.3,40.5,38.2
176.7,79.8,99.2,100.6,90.8,62.7,22.1,39.3,56.0,37.8,32.3
180.2,84.3,104.2,101.4,86.4,64.2,23.0,43.6,56.3,41.2,35.1
181.7,91.4,108.1,103.8,93.8,62.9,23.7,42.7,56.8,38.7,35.3
177.2,68.6,97.1,90.1,79.1,54.8,22.2,43.9,55.6,37.6,33.1
177.7,88.9,108.3,103.6,88.0,62.3,23.7,43.5,55.6,39.2,39.2
171.5,75.8,103.7,100.8,91.4,59.6,23.3,39.6,53.5,37.8,32.9
179.2,77.7,100.0,96.0,80.5,55.7,22.7,42.7,55.3,39.0,34.1
184.9,98.6,107.3,111.9,102.9,65.4,25.5,43.6,58.8,40.1,36.3
175.0,75.1,101.3,96.2,82.0,56.8,22.6,41.4,54.1,37.3,31.4
176.0,80.9,102.1,101.3,92.3,61.6,23.2,42.2,55.5,40.5,31.9
193.8,96.0,106.2,105.3,92.0,66.7,24.5,43.8,63.2,40.1,36.5
184.9,97.0,110.4,105.3,101.1,65.8,23.5,41.7,57.0,38.6,37.6
172.7,84.6,110.1,98.5,95.2,59.7,23.4,41.1,54.4,40.6,37.4
180.9,81.9,99.1,101.8,94.5,61.4,21.8,41.5,56.6,36.3,34.6
184.0,96.3,107.4,108.6,96.7,66.4,24.5,41.0,58.0,41.7,38.3
178.5,92.0,110.7,101.8,101.5,62.5,23.4,42.2,56.6,39.1,39.7
174.5,82.7,103.2,99.3,89.2,61.1,23.2,41.6,57.0,37.1,35.5
173.2,81.1,99.4,97.5,86.6,64.1,23.4,40.3,54.7,39.3,36.4
171.3,87.8,107.3,104.7,103.4,63.9,22.8,42.3,53.9,40.0,36.1
164.4,57.9,89.6,88.9,76.1,53.6,20.1,39.8,50.8,35.6,31.0
178.6,96.7,112.2,108.4,92.4,69.7,25.8,43.7,55.5,42.7,37.5
183.5,98.2,107.6,111.3,98.7,69.9,25.2,41.0,56.8,42.2,37.2
176.3,100.1,118.0,106.8,103.4,64.3,24.4,45.2,56.3,41.2,38.6
168.7,78.4,101.4,97.8,93.3,59.8,21.8,39.9,51.9,36.6,36.7
185.5,85.8,103.2,99.6,91.7,59.0,23.6,40.9,59.9,38.6,36.3
172.0,93.3,109.7,106.6,102.1,65.3,24.3,40.8,54.2,41.9,38.0
157.2,67.5,106.1,94.6,81.2,58.9,22.4,39.5,49.8,39.2,34.2
171.5,66.8,97.7,92.3,80.0,56.3,20.8,38.6,53.4,36.2,33.5
165.8,80.2,97.5,99.2,88.3,63.2,22.9,39.0,52.4,42.7,36.5
172.0,80.4,101.3,100.5,94.0,61.7,22.4,40.3,53.7,36.3,37.7
177.7,92.5,107.2,101.8,99.2,66.8,24.2,42.1,55.2,38.8,37.3
163.8,77.8,104.9,100.1,81.6,61.8,22.7,42.1,52.6,37.4,37.0
190.2,105.7,114.7,111.5,108.8,65.0,24.7,44.6,59.3,43.7,37.1
179.3,90.1,107.3,102.4,97.8,62.7,22.6,40.7,55.0,38.3,36.1
179.9,77.2,98.5,95.9,83.7,57.3,23.4,41.7,56.2,36.2,37.0
182.6,90.4,111.3,103.6,90.4,62.7,24.0,42.3,58.3,41.6,39.0
183.0,90.1,109.1,100.2,98.0,60.4,23.6,42.4,58.4,38.8,39.8
175.5,96.1,115.7,108.5,104.9,66.6,23.4,42.8,54.0,41.6,38.5
186.5,101.7,114.3,108.2,96.2,68.5,24.7,41.2,57.9,42.2,43.4
180.6,89.7,103.8,103.7,96.6,62.8,22.6,42.6,56.3,38.7,36.2
179.2,91.6,111.6,104.4,107.3,67.4,22.7,40.4,55.2,37.4,34.4
177.7,74.4,102.6,94.3,87.4,56.7,21.6,41.9,55.1,34.8,31.9
185.4,82.8,103.9,92.0,81.5,55.3,22.7,45.8,61.2,40.0,37.0
181.9,80.6,101.1,100.5,90.0,60.4,22.2,43.8,55.3,39.8,33.6
181.0,84.1,96.9,96.4,84.1,60.7,23.4,42.8,55.8,39.5,37.8
168.2,79.4,100.2,101.9,94.6,62.8,23.9,42.0,52.6,39.9,36.2
184.5,99.2,109.7,110.8,108.7,67.8,24.1,40.7,58.4,42.3,36.3
185.2,106.3,118.1,112.0,107.9,69.6,25.2,40.9,60.3,44.6,37.1
169.1,74.9,99.9,98.4,90.6,59.7,20.7,40.1,54.4,35.8,36.7
173.8,80.4,101.1,101.6,90.7,60.6,23.0,42.8,55.2,37.4,34.3
171.1,72.6,104.1,93.0,90.2,55.3,21.9,38.9,52.5,36.2,33.3
175.2,75.6,101.0,98.3,89.9,58.9,21.4,42.5,54.9,35.3,33.2
172.9,78.3,103.7,99.1,89.2,59.9,22.5,41.6,53.3,36.4,38.3
164.0,63.9,93.3,92.2,85.0,56.0,21.7,37.1,51.6,36.0,32.7
167.0,64.3,90.8,91.9,79.2,54.5,21.5,38.0,51.3,35.0,30.8
175.9,84.6,103.4,101.0,93.4,62.4,22.4,41.5,55.8,39.8,34.8
182.8,92.0,102.6,107.4,107.4,64.7,22.0,42.1,57.4,40.7,34.5
165.1,74.0,101.7,96.5,88.0,62.8,22.8,42.3,52.4,38.0,34.4
178.5,91.6,111.2,105.9,100.6,65.7,22.3,44.5,57.9,38.8,35.7
187.1,105.1,116.1,106.4,110.3,65.8,23.4,44.8,59.3,40.2,38.6
169.4,75.4,107.2,101.3,93.1,60.5,20.1,41.5,55.7,33.3,33.7
178.5,95.6,114.6,107.3,106.5,66.1,22.4,41.7,56.0,39.1,36.5
