stature_cm,weight_kg,chest_circumference,buttock_circumference,waist_circumference,thigh_circumference,ankle_circumference,biacromial_breadth,knee_height_sitting,calf_circumference,arm_circumference_flexed
167.0,69.5,93.7,104.4,80.4,64.2,23.6,36.6,52.5,39.4,29.2
152.9,56.3,94.7,91.4,84.7,53.8,20.4,34.8,46.7,34.4,25.8
161.6,60.3,86.0,97.0,75.7,57.8,21.8,35.7,51.4,35.7,29.0
162.0,64.7,95.9,102.2,86.0,60.2,21.7,39.7,51.8,38.8,29.0
151.0,64.2,94.5,104.1,82.7,63.2,22.7,35.2,48.3,39.4,31.9
162.6,70.1,102.2,106.9,85.2,64.7,23.9,37.2,49.6,39.1,31.7
160.0,58.3,85.9,98.5,81.5,58.6,20.2,36.1,49.7,37.0,28.9
167.9,84.3,107.6,110.8,96.6,67.0,25.0,39.2,53.1,42.0,32.3
160.0,69.6,105.5,106.8,92.8,63.5,21.5,36.1,49.1,36.5,30.0
161.8,73.5,107.2,106.2,90.6,62.1,20.8,35.2,50.4,38.0,33.3
162.9,47.0,86.3,85.9,72.9,49.5,18.3,35.0,48.8,30.8,25.5
165.1,60.8,90.1,97.3,77.5,58.4,20.7,37.5,51.9,36.4,27.8
159.6,51.5,79.1,93.3,74.2,55.2,19.7,35.2,51.3,33.3,25.9
165.4,71.7,98.3,107.0,88.2,65.1,21.7,36.6,52.3,37.4,30.5
177.6,88.9,103.5,116.7,99.5,70.8,21.2,40.4,58.0,37.8,35.4
154.6,53.2,84.5,95.6,70.5,55.5,20.6,35.0,47.7,34.1,28.6
167.6,74.7,99.0,99.9,87.6,59.8,24.1,37.5,52.9,40.0,32.8
158.5,62.2,92.4,101.8,77.5,61.9,23.1,35.7,49.4,37.4,31.9
159.4,57.4,89.9,92.4,73.3,53.8,20.9,35.7,48.1,34.8,30.6
162.9,56.5,87.0,95.0,78.1,54.1,21.0,38.2,49.3,35.3,25.3
158.1,64.6,97.2,101.7,84.0,60.9,23.0,36.5,49.4,38.3,29.7
161.4,52.9,85.5,90.2,75.1,53.1,19.5,33.3,49.0,34.0,28.4
155.9,64.8,94.7,101.2,83.4,63.0,20.8,36.6,47.5,37.7,32.4
169.7,75.1,96.7,105.4,87.8,63.3,21.8,37.7,54.8,38.0,30.0
167.4,74.0,102.6,103.1,87.9,62.8,23.7,38.7,51.1,38.7,34.2
169.2,75.8,101.8,103.9,97.4,61.8,21.7,37.8,53.3,38.8,33.4
161.5,55.4,84.9,90.3,76.0,54.3,21.8,34.4,49.0,36.7,29.5
176.2,85.2,104.5,107.5,96.4,65.6,21.2,35.0,57.0,39.2,35.2
157.3,81.4,98.6,115.5,102.5,73.9,22.2,35.5,48.0,42.2,35.8
167.4,82.4,106.4,110.2,96.6,69.2,23.3,38.2,52.3,40.7,35.1
153.1,50.3,87.4,93.0,76.1,54.2,18.8,34.3,47.5,32.0,27.7
150.5,60.7,96.4,99.8,90.5,60.1,20.7,35.4,45.7,37.2,28.5
170.0,69.2,85.8,100.7,85.1,61.8,21.9,39.0,54.4,37.4,30.0
153.9,64.0,99.2,98.1,90.3,59.1,22.0,34.5,48.0,37.7,30.5
162.0,65.0,88.5,98.9,82.0,59.6,22.5,37.1,49.3,37.5,31.2
171.2,58.0,82.8,93.5,71.9,54.5,20.7,36.8,51.3,34.4,27.4
155.4,60.1,92.7,101.0,81.0,60.3,22.7,37.6,48.1,37.4,27.6
159.8,60.1,82.1,98.5,72.8,59.0,20.5,35.1,49.5,36.4,27.8
161.2,66.4,96.8,100.2,84.5,60.7,22.7,32.3,50.8,38.8,31.5
170.7,70.3,85.7,105.3,80.6,63.6,23.2,37.8,55.7,38.7,30.9
161.1,61.6,92.2,98.0,76.4,63.0,22.0,35.2,49.7,38.2,29.0
159.9,65.4,96.7,97.5,85.4,58.5,20.2,35.4,48.2,36.2,30.2
156.9,58.9,84.8,96.4,74.7,58.3,21.0,35.0,50.0,34.2,30.5
166.3,52.4,86.4,90.2,65.6,53.3,19.2,37.1,49.2,34.4,27.4
166.6,70.6,96.2,101.6,88.6,62.3,22.9,36.6,50.6,40.0,31.4
165.9,67.6,83.7,99.8,80.1,62.1,23.4,37.9,51.3,38.5,32.0
154.3,62.3,96.5,96.6,89.5,57.7,20.2,34.5,47.2,35.8,28.6
157.1,62.8,93.1,99.8,91.6,58.5,22.4,35.3,49.7,36.2,29.0
161.8,50.3,79.5,90.8,68.1,51.2,20.7,34.0,48.9,36.5,25.3
161.0,59.9,91.0,99.6,79.0,59.4,20.4,35.2,49.1,35.8,27.0
151.2,50.8,78.6,92.2,68.0,58.6,23.2,36.9,48.1,36.1,27.9
155.5,52.0,78.5,88.4,72.5,53.7,19.9,35.0,48.5,32.9,27.9
172.9,83.1,105.0,105.5,94.2,64.3,23.2,38.7,53.6,39.9,34.7
159.3,62.2,96.4,95.0,83.8,58.5,20.5,36.3,48.4,36.2,30.0
160.9,70.6,97.3,102.7,88.3,60.5,22.5,36.9,50.0,39.5,31.8
164.8,66.7,91.7,103.2,90.7,61.3,21.6,36.7,52.1,36.7,28.9
163.1,73.0,95.3,104.5,87.8,62.9,20.4,36.8,51.0,40.4,32.5
171.2,84.2,103.2,112.9,98.0,67.1,24.4,39.2,53.7,41.7,34.1
154.1,54.9,79.9,95.5,79.4,57.8,21.2,33.6,48.3,35.6,28.6
166.3,60.9,86.4,98.1,75.4,60.1,21.4,38.2,53.2,37.4,28.7
161.4,67.0,99.0,98.6,84.4,58.2,21.0,36.9,49.9,37.9,30.5
159.8,71.1,100.6,101.3,86.0,60.2,23.7,34.6,49.8,41.0,30.5
161.7,65.5,95.1,100.6,86.5,58.7,20.6,33.4,49.8,36.8,29.2
165.8,77.1,99.9,105.3,90.0,63.8,21.3,38.3,51.2,39.7,33.8
164.2,66.8,93.5,100.2,76.9,61.7,22.9,36.6,50.4,38.2,28.6
169.8,70.7,90.5,106.6,86.3,64.8,24.4,38.3,52.7,39.0,27.7
164.8,75.7,104.5,102.7,93.6,62.7,25.0,37.7,52.3,40.3,32.3
175.6,85.7,99.0,111.6,86.6,69.5,24.7,37.2,56.8,45.1,35.4
165.1,67.8,92.2,101.8,84.2,60.2,24.7,35.6,52.2,39.7,28.4
163.4,63.0,89.3,99.8,81.9,60.8,21.8,36.1,50.8,37.0,30.0
170.9,74.5,88.2,102.5,79.4,64.8,22.4,37.5,54.8,39.9,33.6
168.6,56.4,82.8,91.8,74.6,52.1,20.7,40.1,53.0,33.4,28.2
164.5,72.1,100.9,104.0,87.8,60.5,22.2,36.9,49.4,38.8,34.7
156.5,64.6,92.5,98.0,83.5,60.6,22.1,36.3,50.1,37.7,29.2
153.7,44.4,80.5,85.3,69.0,48.6,18.1,32.9,47.8,30.4,23.5
151.1,59.1,91.8,98.2,80.0,58.0,22.4,34.5,45.8,35.8,28.8
164.9,69.6,94.1,103.4,84.8,63.5,23.6,35.7,53.0,37.2,32.6
145.8,44.5,80.8,87.6,69.4,51.0,21.3,35.0,43.8,32.8,25.7
175.9,72.6,89.3,99.7,76.5,61.6,23.3,39.4,56.2,40.3,30.4
155.8,70.7,90.4,109.0,88.5,67.5,25.7,35.5,47.9,42.6,32.1
168.8,64.3,93.7,98.0,79.7,56.9,22.4,37.5,51.5,36.2,29.4
158.1,65.4,86.9,101.9,83.1,61.2,22.7,35.9,50.8,39.4,30.0
158.3,62.6,90.2,97.5,84.0,58.3,20.7,38.2,49.3,35.0,32.5
164.3,73.6,92.6,105.9,87.1,67.9,23.0,39.8,52.0,37.7,29.6
175.2,85.3,103.1,110.9,95.5,66.5,23.7,39.4,54.7,40.0,33.5
160.0,75.0,94.8,118.8,93.6,70.4,24.2,35.6,49.8,39.1,32.9
161.8,79.7,108.6,109.4,90.5,66.4,24.0,35.9,50.1,39.4,35.0
171.0,83.7,105.3,105.2,100.5,67.4,24.7,40.4,54.6,42.5,36.6
158.5,59.0,83.8,95.2,75.6,57.8,21.4,36.1,49.7,36.6,29.4
159.5,51.2,84.0,88.7,71.9,51.6,21.0,37.0,50.3,34.4,25.0
161.4,62.1,94.5,98.7,79.4,59.9,21.7,36.2,50.3,35.6,27.8
166.3,81.0,105.8,107.4,96.7,62.8,23.4,34.8,49.8,39.8,32.5
161.7,61.4,91.5,97.2,84.6,56.8,23.8,35.9,51.6,39.4,28.3
159.6,54.4,85.3,95.2,73.8,59.2,21.5,35.3,50.7,35.3,28.5
160.2,60.3,87.5,96.0,79.0,59.7,20.0,33.3,51.9,35.5,30.8
169.4,79.2,102.1,106.4,92.6,66.8,22.7,37.3,53.6,39.5,34.8
151.0,61.8,101.5,101.4,85.3,60.7,20.3,33.3,47.5,36.5,31.8
153.4,60.3,99.5,95.4,88.6,56.0,20.5,36.1,47.0,35.8,30.0
163.4,88.5,112.7,110.2,97.0,67.7,23.7,39.9,51.6,41.5,35.0
167.9,84.2,103.8,114.6,100.0,69.8,23.1,37.9,51.8,40.8,33.7
161.8,79.8,101.1,118.9,95.6,72.4,21.5,35.5,51.5,41.4,32.2
165.8,63.4,90.8,97.5,84.0,59.1,21.2,35.3,51.8,36.8,26.3
164.3,56.1,87.0,91.4,74.9,54.7,20.3,33.6,53.9,36.3,27.4
165.2,77.4,99.2,114.0,90.5,69.2,21.0,35.2,53.4,38.5,32.7
161.5,73.0,98.8,107.8,84.7,66.1,23.1,35.2,51.4,40.3,33.5
167.4,85.0,102.2,113.3,93.3,70.2,23.7,36.0,53.7,43.5,35.2
152.7,64.3,99.5,98.0,88.3,59.1,20.3,34.6,47.6,37.1,32.0
151.8,50.5,87.7,90.8,71.0,54.0,19.7,34.9,46.7,34.0,27.2
165.3,72.9,84.0,111.6,82.5,69.8,22.8,37.5,52.0,40.5,32.1
165.9,83.5,103.5,110.5,86.6,67.3,24.7,38.8,52.8,43.4,34.4
157.0,46.3,80.7,91.8,66.8,54.4,18.7,32.5,46.9,31.8,24.0
157.0,80.2,106.3,101.5,112.1,66.2,21.9,35.8,48.8,41.7,36.4
165.3,95.1,115.3,115.0,112.1,72.6,24.2,39.4,51.4,42.5,36.4
171.2,58.2,81.5,94.5,68.0,56.0,20.2,38.7,53.8,33.6,26.7
151.9,70.3,99.9,103.5,86.3,65.7,20.5,32.8,47.5,38.8,34.8
170.2,101.9,114.5,123.2,112.7,75.5,23.4,39.7,55.1,42.8,39.6
162.7,64.5,91.5,98.5,80.1,61.5,22.4,34.9,50.3,40.0,30.8
151.6,72.1,106.5,108.6,94.2,68.1,21.2,35.7,48.7,39.7,32.4
158.3,66.1,103.2,97.4,90.0,59.8,18.8,33.2,50.1,35.0,32.7
164.7,58.9,89.6,98.4,77.5,59.8,19.3,34.6,53.9,34.3,27.1
159.4,52.8,83.7,92.9,70.2,55.2,20.3,33.1,49.9,35.9,28.7
161.7,62.3,91.3,98.2,78.3,59.7,20.4,35.4,52.8,37.3,30.6
167.4,89.6,118.8,105.6,103.2,65.7,22.5,38.3,54.7,39.4,33.7
160.5,83.3,103.0,113.0,98.1,69.1,23.2,36.3,51.7,44.2,34.9
164.9,91.6,113.9,110.0,109.0,67.2,23.2,36.9,53.0,42.8,39.5
160.3,67.7,86.9,109.4,78.0,65.9,21.1,36.6,50.7,37.3,29.5
162.0,53.5,77.3,95.7,72.6,54.8,22.0,35.7,50.4,35.5,25.1
158.4,71.2,105.2,100.4,90.8,60.4,20.7,35.5,50.2,36.2,34.4
157.9,52.7,86.0,91.8,72.5,55.0,19.7,33.5,50.7,34.9,27.7
160.8,72.1,104.5,107.0,93.3,66.4,20.7,37.4,48.8,36.2,31.5
165.6,58.9,93.2,93.5,78.1,55.6,20.7,35.0,50.8,33.6,29.7
163.9,73.1,95.3,110.1,86.7,68.5,22.9,34.4,50.9,39.9,31.2
163.0,62.0,85.4,98.6,77.1,59.1,21.4,35.5,50.3,38.1,29.2
161.5,69.5,103.3,103.1,99.1,60.1,21.3,34.1,51.1,34.4,29.1
158.4,62.0,93.9,92.3,85.0,54.1,21.0,34.0,46.6,36.7,28.5
166.4,66.9,95.4,98.9,81.4,60.8,21.0,35.7,53.0,36.3,32.4
154.5,54.3,89.3,90.1,83.0,51.4,19.3,34.6,45.9,34.2,27.3
168.8,64.8,86.7,102.5,86.2,61.3,19.3,34.0,50.3,33.3,29.3
167.3,62.5,84.2,97.3,70.1,58.6,20.8,38.2,51.9,37.5,27.8
164.7,64.3,86.6,107.9,80.7,66.1,19.5,35.3,50.3,34.9,28.1
163.7,73.6,95.7,111.1,95.7,69.4,23.3,38.1,49.8,39.8,30.5
178.7,82.4,103.6,111.8,92.2,67.0,22.5,37.0,57.9,40.0,31.8
150.3,70.1,99.2,110.3,89.5,68.1,22.5,33.3,48.9,39.5,36.1
156.2,69.9,104.0,102.1,94.0,60.0,22.7,34.8,49.1,38.7,34.8
155.8,75.4,102.1,108.8,91.2,65.0,23.9,33.3,48.9,42.8,33.7
157.6,64.7,94.6,102.6,81.8,62.0,20.3,36.6,51.1,37.1,31.9
162.8,66.6,96.1,105.0,83.0,63.2,20.4,34.5,51.0,36.2,33.3
174.8,83.1,110.0,111.7,94.4,64.4,21.2,36.5,54.8,38.2,33.7
157.2,63.2,99.4,97.2,84.0,58.2,22.2,34.6,50.0,36.7,32.8
174.3,74.6,93.7,107.0,82.4,64.2,22.7,38.3,52.6,40.5,31.5
156.1,58.9,92.0,100.0,90.4,56.9,20.0,33.2,50.1,33.3,28.7
162.3,64.3,92.5,98.9,82.5,57.9,21.3,38.5,50.0,37.9,28.5
164.9,70.5,96.5,104.7,90.8,63.9,21.7,36.2,53.7,35.3,32.0
166.1,76.0,107.4,107.3,90.1,66.9,21.2,36.1,53.3,39.3,31.8
166.8,68.0,97.6,101.0,84.7,61.7,22.7,34.9,53.2,37.9,30.5
172.2,69.5,94.1,107.4,84.2,61.9,21.0,38.8,53.4,38.8,29.6
167.4,86.8,104.5,111.3,107.7,68.6,21.9,39.0,52.8,39.6,37.0
166.3,65.3,90.2,100.3,77.0,59.7,21.3,37.7,52.8,38.0,30.6
154.3,80.4,100.1,116.4,85.6,73.9,23.2,32.9,49.1,45.8,36.9
156.1,67.3,93.5,104.2,76.3,64.3,20.3,38.3,48.7,38.7,32.5
158.7,51.6,80.2,88.5,68.2,51.8,20.2,34.0,49.8,33.0,28.0
149.5,52.6,92.8,87.8,84.1,51.8,19.5,33.6,45.7,32.6,28.5
164.5,91.4,112.9,117.8,110.6,72.8,23.0,34.8,51.5,39.3,37.7
165.3,91.9,106.1,119.4,104.5,72.6,24.9,33.5,52.0,45.3,34.3
168.5,75.7,100.5,105.3,99.3,64.1,22.4,37.9,53.0,39.3,32.5
156.9,71.7,104.8,108.0,101.7,60.7,20.6,37.5,48.6,34.7,30.4
165.6,73.8,91.5,103.2,85.1,67.3,21.9,36.0,53.0,39.8,34.2
167.2,76.9,92.0,110.2,86.0,67.8,21.9,36.0,52.4,40.4,34.5
162.2,69.2,93.2,101.5,78.5,63.7,22.0,39.1,52.2,36.9,31.2
166.4,60.9,89.4,95.1,76.5,54.0,21.5,37.8,51.0,37.1,27.1
163.6,59.6,85.4,95.4,73.7,56.9,20.6,36.2,49.9,37.4,28.5
166.6,74.0,104.5,102.9,95.3,58.6,19.5,37.7,53.7,35.4,33.0
155.8,80.4,105.6,113.4,97.3,71.7,23.0,36.7,48.6,42.2,34.9
167.4,93.4,109.3,113.5,95.8,68.2,26.3,37.8,55.3,48.0,38.4
153.4,56.8,95.2,102.8,81.2,60.0,20.0,33.1,48.5,33.5,26.4
163.0,62.6,84.7,107.1,92.3,63.2,19.2,34.0,52.0,34.6,29.8
167.1,73.8,100.5,107.0,87.8,67.9,19.8,36.6,53.4,36.9,30.6
178.9,80.8,96.8,110.2,81.6,62.6,23.9,37.3,56.3,39.5,29.1
155.3,62.4,85.2,103.2,83.1,62.5,21.0,38.3,50.0,40.4,30.1
167.3,77.5,101.0,115.9,90.3,71.6,22.3,36.5,50.7,40.7,31.8
159.8,63.1,90.2,104.3,82.4,60.5,23.1,37.0,49.5,38.3,27.8
179.8,87.5,99.0,107.0,97.2,66.2,23.3,42.1,59.5,39.0,32.5
164.1,65.0,88.8,96.0,80.0,59.5,22.8,37.8,51.8,37.1,33.0
171.8,65.0,84.8,96.5,77.2,57.2,21.5,39.6,53.1,36.7,30.0
156.8,63.8,100.1,99.0,92.5,57.3,20.1,37.4,49.8,36.2,28.0
165.2,64.2,92.3,99.1,84.0,62.1,19.8,33.6,52.8,35.1,30.8
167.6,69.8,95.4,103.7,82.9,61.2,22.7,37.4,54.5,38.5,29.5
159.5,83.1,108.3,110.7,96.8,70.9,22.2,36.7,52.0,42.9,35.5
169.7,96.2,105.3,126.6,109.5,80.6,22.3,34.4,54.0,42.4,39.6
170.3,93.0,116.7,118.1,105.0,71.5,22.7,38.2,54.7,41.3,34.5
156.7,48.9,82.6,88.2,69.6,50.8,19.3,35.1,48.8,32.6,26.8
155.4,53.6,81.8,92.6,76.0,54.9,21.5,35.0,48.3,35.3,26.2
164.5,62.9,93.0,98.7,73.6,59.1,20.6,38.8,51.5,34.3,28.6
162.5,51.0,81.8,87.4,65.1,51.8,19.9,39.0,50.0,32.7,23.9
156.0,65.4,96.6,103.5,83.7,62.7,20.0,33.0,50.4,35.8,30.3
150.1,58.8,94.6,100.3,79.8,59.7,19.9,34.0,48.2,34.7,29.3
161.7,65.0,93.1,99.0,88.0,59.8,21.6,36.5,50.3,37.2,30.8
166.0,67.9,91.3,101.0,79.0,61.2,22.0,36.5,51.8,39.3,27.3
163.5,71.9,105.3,104.2,104.5,60.0,20.3,33.6,51.9,34.7,28.8
162.1,92.0,98.4,117.4,103.3,75.7,24.2,38.4,53.0,44.5,38.0
159.6,61.8,92.0,99.6,75.7,60.2,21.3,36.5,48.3,41.3,29.0
164.9,71.2,95.1,107.7,88.5,63.1,20.8,37.2,49.4,38.0,31.0
159.0,64.3,92.1,105.0,89.3,62.0,21.3,36.0,48.7,36.8,31.6
163.0,79.3,93.5,111.2,96.8,69.0,23.6,37.1,50.9,42.3,35.2
150.5,57.5,90.3,100.5,93.0,60.7,19.6,33.8,46.8,35.9,28.8
159.0,68.6,97.9,105.1,83.7,64.8,21.4,36.5,49.5,39.3,33.8
161.3,68.8,88.2,101.9,84.0,63.5,21.3,35.9,51.8,38.3,32.8
162.0,77.8,98.1,106.4,90.0,66.9,22.0,35.9,51.1,38.7,35.0
168.7,76.5,105.3,109.7,95.5,63.8,21.6,39.2,52.0,38.3,33.4
161.3,59.0,88.7,96.4,79.6,57.5,21.6,36.1,50.2,35.7,26.9
164.8,62.6,96.4,97.5,83.3,59.7,20.2,37.0,52.1,34.8,28.4
182.0,90.8,101.6,114.7,89.1,74.3,22.7,39.8,60.5,41.1,35.4
161.3,50.0,86.3,86.6,65.6,49.6,19.8,36.5,51.6,32.6,26.2
171.9,68.8,97.8,100.8,80.8,58.8,22.2,36.1,54.0,37.9,29.3
154.3,56.7,92.6,99.5,80.3,61.5,20.3,33.5,48.2,35.0,29.2
167.4,62.2,91.3,97.9,80.7,58.4,21.0,38.4,52.3,34.3,27.5
166.2,70.7,98.1,99.3,86.5,61.1,22.0,37.7,54.2,38.2,32.2
161.2,68.5,94.5,102.4,87.6,63.9,21.5,35.5,51.4,38.5,30.5
160.5,57.1,83.6,93.6,72.3,56.2,23.3,35.5,50.8,37.8,27.8
156.0,84.6,111.2,118.1,105.6,70.0,24.3,36.5,48.5,41.7,38.8
166.4,61.8,81.4,100.1,71.1,60.6,21.2,35.9,53.1,37.1,27.6
166.2,67.2,94.3,97.7,78.0,59.2,21.5,36.3,52.1,37.4,33.8
162.0,69.2,92.4,105.5,77.8,66.7,23.6,36.2,52.0,39.2,32.6
156.7,46.9,76.4,88.0,63.7,49.6,19.6,35.8,46.8,33.1,24.1
168.9,67.4,87.3,99.4,79.0,57.7,23.5,37.9,53.2,37.7,29.8
157.6,52.9,84.5,90.5,71.8,55.7,20.0,31.9,51.2,36.0,27.0
159.6,64.4,86.1,98.1,84.0,63.0,21.9,35.8,49.5,37.7,29.3
168.4,81.9,102.3,108.3,102.6,65.9,23.0,37.2,52.2,40.5,38.0
170.2,68.3,90.8,101.4,81.7,59.5,23.0,35.9,52.7,37.4,29.0
174.5,58.2,85.2,93.2,68.9,54.7,20.5,35.2,53.4,35.1,27.1
159.9,53.2,86.1,94.9,76.4,52.7,21.5,35.2,50.6,36.2,25.9
162.8,70.3,98.5,103.8,85.8,60.6,22.1,38.1,49.5,37.9,30.8
165.1,80.7,103.7,115.0,85.5,70.3,24.8,36.3,50.5,41.2,32.3
159.2,56.9,88.6,97.0,82.5,54.2,19.4,33.9,48.3,33.9,27.3
158.7,50.4,89.7,91.2,78.7,52.2,19.9,33.5,48.5,31.4,24.4
162.8,74.3,95.5,103.5,94.1,63.7,22.8,39.2,50.9,39.4,33.0
162.7,64.8,91.8,102.6,84.0,65.4,21.0,35.3,50.3,36.3,29.8
161.7,65.2,94.9,96.0,84.6,58.0,21.7,38.0,50.4,38.3,31.9
158.2,54.8,83.0,95.7,79.0,57.4,19.9,35.3,50.0,34.6,26.7
153.7,56.1,89.7,93.6,77.6,59.7,19.3,34.0,49.7,33.5,28.5
162.9,66.3,91.6,99.6,82.3,59.0,20.3,38.3,51.5,36.3,32.5
164.0,57.7,90.0,97.1,72.5,58.2,20.2,35.1,50.7,33.5,26.5
167.5,79.0,93.4,115.0,90.8,69.7,21.7,35.8,55.6,38.3,31.3
159.2,67.1,99.6,101.9,90.8,61.7,20.3,36.4,51.4,34.7,30.5
163.3,69.1,102.0,98.0,94.2,61.0,21.2,37.0,52.3,37.8,31.1
173.3,77.3,91.9,112.6,86.3,65.7,22.2,38.2,57.3,38.8,32.4
161.0,62.2,89.3,94.5,73.3,58.0,21.0,37.7,50.9,36.2,30.8
156.6,62.0,94.3,96.4,85.2,60.6,19.1,36.5,50.0,33.2,29.4
163.9,69.1,99.0,98.7,89.8,59.2,23.6,35.2,53.5,39.7,32.5
158.0,62.6,88.5,105.6,87.9,61.8,19.3,33.2,49.7,35.7,28.2
155.7,58.7,87.3,94.0,75.1,57.3,21.3,35.8,49.5,38.5,29.7
168.3,69.4,91.3,103.0,86.4,61.8,22.3,37.2,51.9,36.0,31.2
159.7,64.7,93.0,103.4,77.9,60.6,21.4,35.0,49.8,37.7,28.9
159.8,62.1,88.3,99.9,88.4,60.1,22.5,33.7,50.5,38.2,30.0
161.3,69.8,95.6,107.7,94.0,66.0,21.2,36.8,50.8,37.2,32.3
164.9,65.6,83.5,101.3,76.9,61.3,25.6,34.8,51.2,40.3,28.9
167.2,60.2,84.7,98.6,75.7,57.6,21.6,37.0,53.5,35.4,27.8
171.3,74.3,89.1,108.4,78.4,67.2,23.0,37.4,54.8,39.3,30.3
164.1,74.4,103.2,106.9,99.1,64.7,22.0,37.1,50.8,38.2,31.5
161.2,63.3,92.8,98.9,78.8,61.2,21.4,37.1,50.4,36.0,29.7
159.6,62.1,89.2,97.0,80.7,58.8,20.8,35.0,49.9,36.7,29.5
144.2,46.7,82.1,90.1,72.0,53.0,18.8,28.3,43.4,32.6,27.6
155.5,63.9,97.8,100.1,84.9,59.4,22.1,38.0,49.0,37.7,28.7
149.7,57.9,91.5,101.1,85.8,61.1,19.5,34.0,47.1,35.0,28.7
161.2,70.8,97.3,105.8,88.9,63.8,21.2,34.6,49.9,36.6,34.2
169.0,69.8,91.1,103.3,75.7,62.7,21.1,35.9,52.6,39.9,32.3
163.4,65.4,98.1,105.4,82.8,63.4,20.4,36.2,49.7,35.0,29.1
150.9,54.2,90.0,91.5,82.0,57.3,20.3,34.3,46.5,34.6,27.0
158.2,59.3,86.2,104.7,73.9,62.3,19.6,35.5,51.2,34.5,28.6
146.5,49.7,90.9,90.2,78.9,53.1,19.0,33.9,44.2,33.5,27.5
154.5,52.6,91.3,89.4,73.3,53.6,20.3,33.0,48.7,34.3,27.8
147.5,48.0,82.5,90.3,74.0,54.5,20.6,32.1,45.3,34.5,27.1
163.3,55.7,95.1,92.6,80.8,51.6,18.8,37.5,51.7,32.0,26.6
163.1,72.4,97.6,109.0,96.7,66.7,19.6,35.2,51.6,36.2,31.0
162.6,66.1,94.5,103.3,90.9,60.4,20.5,35.2,50.8,34.4,29.6
153.3,79.4,105.7,111.5,96.2,70.2,23.5,38.7,49.4,40.0,34.7
155.3,57.2,90.4,96.3,83.4,58.3,20.6,31.3,47.3,35.4,29.8
175.2,78.5,94.6,105.8,94.8,63.8,21.9,40.4,55.6,37.5,32.4
161.8,67.6,97.6,102.7,84.8,61.6,21.6,35.6,50.9,37.5,31.2
163.4,53.0,88.7,90.2,72.1,52.7,21.6,36.1,49.7,34.9,27.0
168.9,77.7,99.1,111.6,86.5,69.0,22.4,35.8,52.1,41.1,31.1
153.4,52.4,87.7,97.3,79.3,56.6,19.0,33.3,48.1,32.9,26.8
162.9,60.1,90.0,96.8,73.1,58.6,21.3,37.8,52.4,35.5,30.0
162.8,55.9,89.3,89.9,75.0,51.3,19.4,36.0,49.0,34.9,27.3
160.3,53.0,84.5,92.8,74.4,53.6,21.0,36.6,48.7,35.5,25.6
154.7,57.8,88.0,99.7,78.0,59.7,21.2,33.5,47.5,37.3,31.7
158.5,64.4,101.0,104.5,86.0,62.0,20.8,34.2,49.9,37.0,28.8
163.8,69.3,101.6,107.1,90.0,63.6,19.4,36.0,51.6,36.0,29.8
175.4,84.9,103.3,114.3,95.5,66.7,23.9,38.4,55.7,40.2,34.2
162.3,60.7,89.5,95.4,75.3,56.1,21.2,36.4,48.3,35.9,29.0
161.4,62.3,91.9,97.1,82.5,58.3,21.4,36.2,51.5,36.8,28.4
167.6,60.1,87.0,94.5,77.4,53.5,21.2,37.3,50.7,36.4,28.1
156.0,51.6,82.5,87.7,67.9,52.5,20.2,34.6,49.3,34.7,28.1
163.7,50.5,79.2,93.0,71.6,51.2,20.7,34.6,51.2,33.7,26.0
154.2,53.2,89.2,95.7,69.9,57.8,21.2,31.7,46.9,34.7,27.3
153.6,56.6,90.4,97.8,81.4,60.3,20.3,36.6,47.2,34.7,27.1
161.3,73.2,94.5,103.0,85.3,65.1,21.5,38.9,51.7,40.6,32.2
159.5,57.6,90.8,93.9,78.3,57.2,20.7,35.5,50.8,35.1,29.0
165.9,80.7,100.5,117.8,86.0,75.7,19.6,38.3,52.4,38.6,35.0
156.4,62.2,89.5,103.7,75.0,61.5,21.9,34.0,48.9,39.3,31.0
168.6,72.6,101.4,103.9,96.0,59.4,20.3,36.5,53.2,34.6,31.1
167.8,71.1,97.8,103.7,87.3,61.5,21.7,37.0,51.2,38.9,29.4
157.3,57.2,97.5,93.7,92.3,55.4,18.0,35.0,48.6,33.5,25.4
158.9,62.3,88.9,98.0,79.1,60.1,22.0,34.7,49.3,37.2,30.7
162.1,60.2,88.4,97.0,77.1,55.4,22.3,37.9,50.5,37.7,28.5
167.9,80.5,113.5,109.8,98.3,63.9,20.6,37.5,54.3,37.1,35.5
159.8,56.1,91.4,94.2,78.7,54.8,19.4,34.3,50.3,35.7,27.0
171.3,52.0,76.6,92.3,65.7,53.7,19.2,37.2,54.7,31.1,25.0
155.0,57.8,88.0,95.5,78.1,59.4,19.2,34.3,47.0,34.8,30.3
158.3,58.0,83.4,97.1,74.0,58.6,21.2,38.1,51.7,35.9,29.4
154.0,61.2,83.4,105.7,81.9,64.9,21.1,32.9,49.1,38.6,29.8
154.1,58.5,93.6,96.3,80.5,56.3,20.3,33.9,45.4,37.3,31.2
162.2,87.5,105.2,118.1,101.0,69.6,24.8,36.1,51.3,44.6,36.2
179.3,77.3,101.5,105.4,90.5,62.2,22.1,36.1,56.0,36.4,31.1
171.3,75.5,102.6,106.1,92.0,66.2,21.5,38.3,54.9,39.2,32.8
160.3,67.8,104.3,103.2,92.4,60.9,20.4,36.3,49.6,35.9,29.0
