weight,stature,calf_circumference,biacromial_breadth,bicristal_breadth,waist_circumference,biceps_circumference_flexed
52.9,162.0,33.3,35.9,27.0,78.3,27.5
69.4,161.7,36.7,37.6,30.7,92.4,29.1
69.9,160.0,34.9,36.6,25.8,97.2,28.0
59.2,157.2,37.1,36.9,26.1,77.4,28.7
54.0,163.2,36.5,35.7,25.4,70.8,28.2
70.1,169.0,37.0,37.7,27.3,87.9,31.5
68.1,168.2,37.8,38.8,26.0,83.0,29.3
86.4,165.7,44.4,37.2,29.9,98.0,36.0
67.2,167.2,35.5,38.9,28.8,88.3,31.1
55.9,162.1,35.2,37.5,26.4,75.4,26.4
56.6,162.3,35.0,35.0,26.9,76.7,28.0
58.5,163.3,33.6,37.5,26.8,86.8,26.8
62.8,152.6,36.2,35.9,28.0,93.8,32.6
46.7,157.0,35.0,34.5,23.2,68.2,26.0
59.9,161.6,36.9,35.5,25.7,76.2,29.3
64.2,169.0,35.5,37.7,28.2,80.2,29.2
81.3,163.7,42.1,36.7,30.0,106.0,37.0
71.9,171.8,34.8,35.3,30.3,92.2,30.9
54.8,158.8,35.4,35.6,24.2,78.3,26.9
48.5,152.0,32.0,35.4,24.3,70.7,25.4
65.8,161.8,35.7,37.9,24.5,79.5,28.7
75.3,163.1,40.6,38.4,26.4,86.2,32.3
63.6,164.2,36.0,35.6,27.4,92.9,28.7
75.2,171.9,37.6,39.8,27.0,85.8,31.9
75.5,171.5,39.8,40.4,25.5,78.4,30.7
46.9,165.3,29.4,38.3,21.4,63.2,24.7
53.7,159.0,32.2,33.9,28.1,80.9,25.7
75.8,175.1,38.7,38.6,30.9,91.2,31.9
67.9,158.3,35.6,34.8,27.9,94.1,32.2
68.4,162.7,37.2,34.5,24.9,85.4,32.7
67.7,158.6,37.2,39.8,25.4,88.5,31.3
61.7,167.5,35.2,34.0,29.3,78.3,30.0
71.7,160.6,37.5,35.8,28.9,92.7,29.3
64.2,168.0,36.3,38.3,24.3,78.5,30.0
74.0,177.3,38.7,37.3,26.2,85.8,29.4
79.2,168.0,35.8,37.8,26.3,95.8,33.1
58.1,164.5,34.7,37.9,24.5,70.7,27.2
72.7,155.8,38.0,37.8,28.2,100.4,30.5
70.4,166.5,38.3,34.0,29.8,90.5,32.4
65.3,160.1,36.9,35.6,27.3,98.9,30.3
72.5,165.8,38.9,38.5,28.3,90.6,30.9
72.1,162.3,39.4,37.6,27.0,85.4,33.0
56.1,166.1,33.3,36.1,26.4,73.8,25.5
58.3,156.3,37.0,36.0,25.7,78.4,29.7
67.7,163.0,38.8,37.0,27.9,87.1,30.0
57.6,152.8,32.4,34.3,25.4,81.1,28.7
55.9,165.3,34.3,37.0,26.8,72.8,26.9
46.8,151.2,29.8,33.4,24.6,76.3,26.0
56.7,162.9,34.4,36.8,28.7,79.3,26.2
82.0,167.5,41.4,38.5,28.7,100.1,31.2
66.4,149.8,39.8,36.1,26.3,92.2,33.6
62.6,153.8,36.5,38.0,26.6,82.9,30.1
65.3,156.7,36.8,37.0,26.4,85.0,31.5
53.9,159.0,33.5,35.8,26.1,73.1,25.5
75.0,157.3,39.7,36.1,29.8,99.6,31.8
70.4,159.5,37.6,36.6,27.5,87.1,31.9
67.5,161.0,35.6,34.2,28.5,103.6,31.9
64.0,156.5,35.0,36.3,25.3,83.5,29.1
47.0,152.3,32.7,33.7,25.7,66.5,26.9
50.2,157.0,31.5,35.9,23.2,67.1,26.6
59.7,155.6,35.8,36.6,26.8,76.9,31.9
64.6,159.9,37.4,37.5,26.2,85.0,29.3
72.6,161.1,38.3,36.1,26.2,93.6,33.3
63.1,168.1,40.3,38.0,25.3,75.8,30.6
63.1,158.5,35.7,39.0,27.1,88.8,28.9
66.0,161.4,35.6,36.4,29.0,94.1,32.0
78.9,167.4,41.1,37.8,26.2,81.2,30.2
53.1,165.3,35.4,36.8,23.3,70.4,26.6
70.8,159.3,35.3,34.6,28.7,102.7,30.2
62.5,159.2,36.5,36.9,26.7,88.5,30.7
68.0,161.7,35.8,36.6,29.1,87.2,31.5
73.4,158.9,35.3,33.7,29.5,104.1,35.4
68.8,159.7,36.9,37.7,27.1,85.9,35.4
84.0,169.8,39.1,36.2,30.3,102.2,34.0
64.7,161.9,37.8,37.9,26.8,79.0,29.3
56.1,166.3,33.9,39.3,24.1,71.1,27.0
73.5,160.6,39.7,35.9,28.6,94.1,33.0
73.3,160.9,35.4,36.5,30.8,107.6,36.2
60.5,169.6,35.6,36.5,27.4,79.7,27.3
72.2,172.3,38.0,35.8,29.6,90.4,30.8
90.8,174.8,42.3,39.7,30.5,97.9,36.7
76.0,169.5,40.2,36.3,30.8,88.8,31.1
60.6,164.8,34.2,38.4,25.2,76.9,28.5
57.3,157.9,36.9,37.4,26.3,80.7,26.5
60.2,158.7,35.1,36.9,27.5,83.9,29.5
66.9,160.4,37.1,35.9,28.8,97.5,29.6
82.9,160.3,36.6,37.1,29.5,112.7,33.1
76.5,171.2,40.4,37.2,29.6,93.0,33.5
67.1,162.8,34.2,36.6,29.3,90.7,31.2
58.9,152.0,33.9,37.3,26.5,91.9,32.3
61.5,164.0,37.3,37.2,26.9,83.9,29.3
52.9,161.6,32.8,35.6,24.5,69.7,26.6
84.7,168.4,39.1,37.8,30.6,108.8,37.0
59.6,164.9,36.5,36.2,27.6,80.5,27.9
66.6,167.7,35.7,34.6,27.0,84.4,30.1
67.6,165.3,36.7,36.8,28.2,91.5,32.9
65.8,163.8,37.3,35.1,28.4,86.2,31.8
59.6,164.6,34.5,34.7,26.4,83.5,27.5
73.5,161.9,38.2,35.4,29.4,100.0,34.6
55.6,153.0,35.3,35.8,24.1,78.9,29.5
56.1,160.3,33.5,35.1,26.3,77.7,28.3
56.0,168.0,34.2,37.5,25.0,79.6,26.3
87.1,160.2,43.1,38.7,29.9,101.7,38.6
73.6,144.7,37.2,35.9,28.6,107.4,34.0
61.3,162.7,38.6,37.0,21.3,68.8,30.0
50.5,159.4,32.4,37.5,28.1,71.3,26.8
82.3,168.8,39.2,39.4,29.8,103.5,32.5
56.1,154.7,32.0,36.9,26.6,82.7,28.2
75.4,162.1,37.5,37.7,28.5,95.0,30.9
59.3,162.5,35.0,38.0,26.9,80.5,26.6
69.5,159.7,41.2,35.8,28.4,89.6,31.2
82.0,160.2,43.1,37.0,28.2,90.5,35.5
58.3,161.4,34.0,36.8,26.5,83.3,29.7
92.0,174.3,39.6,38.8,33.5,105.5,34.6
84.1,160.3,40.1,39.4,32.0,107.1,38.3
84.2,157.6,40.1,36.2,30.5,111.1,31.6
66.0,161.9,37.8,39.4,26.6,87.1,27.0
89.6,175.4,40.4,41.1,28.7,96.9,33.5
84.2,170.9,39.3,38.6,26.9,94.2,32.9
84.5,178.9,37.9,37.2,28.8,96.4,31.8
59.6,158.7,35.6,37.0,27.7,88.7,28.9
68.8,168.7,36.3,37.3,25.6,83.8,29.8
69.0,166.5,37.6,37.7,27.7,82.6,30.5
74.8,157.3,39.6,36.9,29.8,95.0,32.7
69.9,165.4,39.8,37.2,27.0,81.9,31.0
69.1,158.2,37.3,36.8,26.4,92.0,31.6
56.6,157.5,32.7,35.9,24.0,74.4,27.6
69.9,160.0,37.5,37.1,27.0,88.0,30.9
46.8,158.4,30.7,34.1,23.7,74.0,25.1
70.1,153.5,40.7,35.5,27.3,82.9,30.2
83.2,159.3,41.8,36.8,29.9,102.9,35.7
78.9,158.3,43.2,36.5,30.1,97.3,34.1
59.2,160.8,35.7,37.0,27.7,84.5,27.8
58.3,166.3,32.6,38.1,27.0,82.8,26.0
74.6,160.9,40.0,37.8,29.9,102.0,31.2
42.8,151.3,31.3,31.1,20.5,67.5,23.8
85.3,170.4,43.0,38.1,30.0,100.7,32.5
66.4,170.8,36.7,34.8,27.0,85.8,28.8
57.7,150.6,38.3,33.8,25.0,80.4,29.6
56.5,158.3,35.0,33.7,24.7,81.1,29.1
71.4,173.1,38.2,38.6,27.0,86.4,28.9
76.2,166.9,41.2,33.6,26.0,87.1,33.4
55.6,164.0,36.2,38.1,29.4,82.4,27.3
56.1,161.3,35.7,35.5,23.5,72.4,29.1
64.1,164.0,38.0,38.7,26.7,84.9,30.5
76.6,158.1,42.4,36.3,28.6,91.8,33.2
70.2,166.4,36.9,37.4,26.7,82.9,32.7
56.1,156.2,35.4,31.8,27.6,79.9,28.1
81.2,172.2,41.7,37.8,32.2,101.7,32.3
72.5,156.4,40.8,34.7,27.7,90.0,34.0
68.6,158.9,39.9,37.6,27.6,91.7,30.2
92.4,178.9,42.6,40.5,32.6,97.0,33.1
66.2,160.8,36.5,36.2,27.2,88.4,31.2
56.2,159.5,32.5,35.7,24.6,79.6,30.3
56.4,159.0,37.0,34.9,24.5,78.5,28.5
65.3,157.5,37.1,37.6,27.4,87.0,31.6
67.9,153.9,37.6,32.8,27.4,90.5,31.1
77.7,165.4,35.4,36.7,27.0,95.8,34.2
63.2,161.6,35.1,35.5,26.5,85.5,29.2
69.7,164.6,36.6,38.4,26.4,86.9,30.7
68.1,154.8,39.3,35.9,28.5,87.5,28.2
57.0,161.7,36.6,36.4,26.2,72.2,26.5
74.2,152.7,35.8,37.8,30.4,103.4,33.0
58.9,165.3,34.6,35.9,22.6,75.7,29.6
75.0,160.6,39.3,37.3,29.3,99.5,31.6
74.4,170.0,40.7,38.2,26.0,81.2,31.6
81.5,167.2,37.8,36.0,27.9,95.4,33.6
76.5,172.8,37.2,39.2,30.2,92.8,31.3
82.7,167.7,35.5,37.4,30.6,104.9,35.0
79.3,179.0,37.7,39.0,32.0,95.8,32.5
73.5,164.3,39.5,37.5,28.3,91.2,30.2
62.0,158.4,35.0,35.4,27.2,82.2,30.5
65.9,158.3,35.2,36.8,30.0,93.5,30.0
70.5,164.0,37.7,38.7,30.1,95.7,32.1
49.3,156.2,33.0,35.6,26.2,70.7,26.6
64.3,165.0,39.7,37.5,25.5,77.1,30.6
65.4,165.6,36.2,37.3,26.9,80.6,30.4
65.5,162.4,35.1,35.3,30.1,100.2,31.1
85.6,163.1,40.2,39.5,31.6,104.4,36.6
63.2,171.5,36.0,39.1,29.1,81.5,28.5
64.8,160.7,38.6,37.2,26.2,75.2,28.0
60.4,160.0,36.8,37.1,25.4,83.1,30.1
70.2,157.1,40.0,35.8,27.2,88.0,33.5
65.9,160.3,38.4,36.3,28.0,81.7,30.5
77.1,159.9,39.1,34.9,30.0,93.8,35.2
52.4,160.2,34.1,35.3,26.2,79.7,28.5
68.5,164.2,37.2,35.2,27.2,77.3,33.8
101.7,171.5,44.9,38.8,34.0,110.3,38.6
48.7,163.4,31.7,34.9,26.3,67.9,25.6
82.4,165.7,39.6,37.1,30.6,105.5,33.7
72.4,162.6,38.4,33.2,28.2,85.6,33.4
61.7,153.6,33.8,37.4,26.5,86.8,31.1
69.6,169.8,39.4,35.4,27.6,81.8,31.0
75.3,165.2,43.3,37.9,26.1,84.6,31.3
78.5,161.1,39.1,36.5,32.9,103.2,32.8
81.2,176.4,39.7,38.6,29.0,91.1,31.3
48.5,158.6,33.3,37.2,23.8,65.0,25.9
59.5,159.2,37.2,35.5,28.2,80.4,30.3
74.0,178.2,37.5,38.1,28.3,88.0,28.8
79.9,170.8,40.9,38.0,30.6,97.0,32.5
64.5,165.0,37.1,36.9,28.2,84.1,30.3
72.5,161.2,37.8,37.0,28.8,94.9,30.8
60.0,166.0,36.8,37.2,28.0,76.6,29.5
63.0,162.9,39.2,36.2,26.9,81.1,29.5
76.2,163.0,37.5,38.6,31.1,97.8,30.7
69.6,174.3,40.6,36.3,25.7,73.8,29.7
81.8,168.8,38.9,38.2,30.1,100.1,33.5
50.8,158.0,33.5,36.6,24.0,70.5,26.9
66.5,161.0,36.4,36.1,28.9,90.1,32.0
40.0,155.6,28.8,33.1,26.1,62.0,24.2
73.6,158.5,41.2,36.6,27.7,100.0,32.5
77.0,168.5,37.9,37.4,29.9,95.2,30.5
63.0,159.2,35.6,35.8,26.5,82.3,29.9
76.1,169.8,41.5,37.4,28.1,91.9,32.4
69.0,164.8,39.7,36.5,29.0,88.6,30.9
57.3,157.5,36.7,35.2,25.6,79.1,27.5
61.7,160.2,34.8,36.2,26.4,79.4,28.5
66.3,166.9,38.8,37.0,28.5,82.2,27.8
85.0,163.7,44.8,37.5,29.6,99.6,36.4
60.1,169.0,36.0,36.9,27.4,79.8,26.0
65.5,166.4,38.5,36.2,27.6,79.5,28.5
71.6,171.0,36.0,36.9,28.7,94.0,32.2
61.1,159.6,38.2,36.1,26.0,71.6,28.4
100.0,165.6,47.1,38.5,30.2,116.4,41.5
79.1,158.6,41.1,37.6,29.7,87.0,36.3
67.6,165.3,35.3,36.8,30.0,88.6,31.4
74.0,166.1,38.7,35.4,28.0,83.1,30.7
50.1,149.5,34.4,33.6,25.9,74.9,28.5
58.7,163.3,34.4,38.9,27.3,81.1,27.8
69.6,165.2,37.9,37.8,27.1,85.0,30.8
59.9,159.6,36.6,35.7,26.7,77.9,28.2
80.9,171.5,39.5,40.0,29.4,100.9,32.2
78.8,172.4,40.4,39.9,30.1,93.9,31.4
79.7,174.1,40.4,39.7,28.7,90.7,31.2
74.6,170.7,40.9,40.3,28.5,85.1,30.1
74.0,168.4,42.1,35.2,28.2,91.7,31.3
56.9,158.6,35.6,35.3,27.0,78.0,28.8
82.9,161.1,40.3,38.3,29.4,104.6,36.0
77.0,165.8,41.5,36.1,27.7,93.9,34.4
75.1,167.3,37.6,38.3,28.0,90.9,30.4
88.9,177.0,41.7,37.7,31.9,107.6,33.0
66.1,157.4,40.2,36.4,27.4,79.9,33.3
84.2,171.5,39.3,40.4,29.5,100.9,32.7
55.8,152.5,33.8,34.3,26.6,86.5,27.2
98.3,165.0,46.9,39.2,33.6,115.4,36.6
53.5,153.7,36.2,33.3,28.0,81.4,26.4
58.1,156.8,35.9,35.3,25.3,80.1,30.0
68.4,156.9,39.9,37.9,24.3,83.0,32.6
72.5,171.1,40.5,39.0,29.2,80.7,32.3
75.7,163.9,35.8,37.5,29.6,107.3,32.2
73.3,163.8,43.0,36.7,28.3,94.6,31.4
70.4,175.6,36.0,38.3,28.0,84.5,30.1
59.0,161.8,35.5,38.1,26.2,74.8,27.9
83.5,174.5,39.5,40.1,30.7,100.3,33.5
63.5,156.9,37.4,35.5,26.1,81.4,31.1
54.6,166.8,33.2,35.8,28.9,78.2,26.4
61.0,161.9,35.8,38.2,26.7,78.0,28.5
82.0,165.7,40.3,38.7,30.0,101.6,32.0
68.5,162.8,38.8,38.6,27.7,84.7,34.5
57.4,166.0,34.8,35.5,27.8,80.3,27.1
61.6,168.3,36.5,37.3,28.1,73.3,26.6
67.8,167.2,38.0,38.0,29.6,86.6,31.9
55.8,162.3,37.7,34.4,25.5,74.5,25.7
58.8,167.2,37.1,39.0,24.4,70.5,30.4
59.1,161.9,36.6,36.1,27.6,78.4,27.0
51.1,155.8,34.7,34.7,24.0,71.2,26.6
59.1,164.9,38.2,37.0,28.4,74.2,26.9
67.1,173.0,37.4,38.7,25.8,80.5,27.7
52.2,152.7,37.8,34.3,27.0,73.0,28.3
56.5,167.0,34.7,38.7,25.7,76.1,26.5
77.4,158.3,40.8,38.3,30.0,100.0,36.2
73.0,164.3,42.0,36.4,26.2,88.5,31.2
66.9,171.7,37.3,36.2,30.4,80.0,29.4
71.8,162.3,36.8,38.8,28.7,94.5,31.2
59.4,163.0,36.4,36.4,26.6,81.0,28.5
68.0,171.0,38.4,38.6,28.9,80.8,30.8
77.9,173.0,36.6,38.5,29.3,96.1,32.6
69.5,172.5,41.5,37.6,28.4,77.2,29.0
75.5,168.0,41.9,37.2,27.9,92.8,32.0
64.5,168.2,36.0,35.6,28.0,88.9,30.3
84.3,168.0,40.2,38.5,31.8,105.0,34.5
68.8,182.9,38.1,39.4,30.2,77.7,29.8
64.3,167.5,35.9,38.7,30.0,86.6,28.3
68.9,172.7,35.8,39.9,28.9,84.2,29.1
65.1,161.5,36.0,35.3,28.0,84.2,31.0
46.0,149.7,32.6,34.0,24.0,69.0,27.0
61.0,161.3,35.9,33.9,24.3,75.0,28.0
92.5,177.1,44.0,40.1,30.6,95.0,36.2
66.6,158.8,40.4,35.7,28.0,82.9,30.7
82.1,173.6,40.2,39.6,29.9,99.5,32.7
59.1,166.4,35.0,34.6,26.3,76.7,28.4
72.2,158.4,37.9,37.6,27.5,89.8,31.5
77.0,171.2,36.8,37.7,27.5,94.0,31.0
61.7,165.8,38.7,37.5,24.3,78.7,27.2
68.5,164.6,36.3,37.0,25.0,81.2,30.5
68.9,172.3,35.4,39.1,30.0,82.0,29.7
58.7,157.8,32.2,35.0,23.3,81.3,29.4
74.2,167.1,39.4,37.1,25.8,84.5,29.9
82.0,158.0,37.8,37.5,27.4,101.1,36.0
55.7,158.4,34.0,37.1,27.0,75.8,26.0
64.8,167.0,37.1,36.6,26.6,81.4,31.1
56.6,158.5,34.0,35.3,25.2,77.0,27.4
58.4,163.8,33.7,37.6,25.1,80.9,28.5
59.9,158.9,35.5,34.7,25.4,81.7,27.2
78.5,165.9,40.8,38.0,29.6,93.8,32.5
65.4,155.0,36.4,35.5,25.0,84.5,31.2
83.8,173.0,37.9,37.0,27.6,99.5,35.4
64.4,150.0,34.3,33.0,24.6,90.7,28.0
80.9,161.5,38.9,39.6,25.3,98.3,34.3
67.7,164.5,41.4,37.2,23.8,80.1,30.0
84.7,172.7,40.3,39.2,27.9,102.9,33.0
78.1,166.7,40.8,37.6,28.6,105.2,29.4
55.2,151.9,32.7,36.2,27.1,84.8,28.5
83.2,170.0,38.8,40.0,26.8,95.5,30.7
69.4,162.8,39.9,38.4,25.5,80.7,30.3
78.6,160.0,39.8,39.4,26.4,85.5,36.1
85.1,174.7,38.3,38.9,29.3,96.9,35.6
67.8,158.3,37.3,35.2,27.1,90.0,29.9
64.5,166.2,39.3,36.0,25.5,80.0,28.5
61.8,169.7,34.9,36.3,22.7,72.0,27.5
84.3,173.2,41.4,36.9,26.5,94.2,32.8
79.3,164.7,40.6,40.4,29.0,101.5,32.7
72.7,158.9,35.6,37.0,28.2,101.9,32.5
64.5,154.5,36.5,37.4,25.7,82.9,30.4
75.5,165.9,38.4,40.4,29.3,93.7,31.3
55.5,152.2,35.6,36.8,28.9,88.5,26.0
77.9,165.1,39.0,37.6,25.8,81.6,32.2
76.3,176.7,40.4,37.8,30.6,92.2,30.6
78.5,160.8,41.7,35.3,27.9,96.5,32.5
71.7,160.5,36.5,36.9,28.4,93.1,31.2
67.4,173.4,34.4,37.2,29.1,89.5,29.6
73.0,166.1,39.9,34.7,26.2,82.9,33.8
75.4,158.9,39.0,35.5,28.2,98.0,35.1
77.6,174.1,42.4,36.9,28.4,80.0,32.4
81.0,167.0,37.3,37.0,30.4,101.2,34.7
66.7,168.0,38.7,36.9,27.2,80.1,30.5
79.1,173.6,38.8,39.2,29.6,91.5,30.9
76.3,168.2,40.3,38.7,27.9,93.7,32.5
65.0,171.4,38.8,39.6,27.0,81.1,30.6
51.3,154.6,36.7,34.2,26.6,69.1,24.4
59.1,163.4,35.8,36.3,25.5,81.3,26.9
65.8,156.8,38.7,35.4,28.2,89.0,31.2
50.4,153.6,31.3,33.7,23.2,78.2,25.5
68.5,158.4,38.3,37.1,28.4,92.7,32.1
62.9,164.6,35.1,37.0,27.4,87.4,30.8
56.8,166.4,35.9,35.1,25.6,76.5,26.3
66.1,165.8,37.9,37.9,27.0,80.0,30.9
68.3,173.8,36.6,39.5,27.0,73.4,31.1
79.1,174.5,41.9,39.4,27.9,77.5,30.4
90.7,159.5,45.3,38.1,31.6,106.1,35.9
78.3,162.5,42.3,38.1,28.6,92.6,33.1
70.9,162.3,41.2,36.4,26.1,86.5,31.2
50.9,151.8,36.7,34.4,25.0,75.2,26.2
62.3,152.5,35.4,35.6,28.3,87.7,28.9
66.4,155.7,38.7,34.6,28.5,90.0,28.5
92.1,173.0,43.0,38.0,33.5,105.4,36.1
67.1,160.1,36.5,35.9,27.7,90.3,29.9
54.7,159.7,34.8,35.4,24.4,72.8,25.7
78.4,174.3,37.2,39.6,31.4,94.7,31.6
59.0,168.3,35.6,37.0,27.6,75.4,26.1
76.3,175.2,41.3,39.1,29.4,92.1,30.1
70.9,161.8,38.3,35.1,28.4,85.1,30.4
70.3,162.0,36.7,34.8,29.0,85.1,30.4
58.1,164.9,36.2,37.7,25.9,79.0,28.0
59.3,170.9,36.0,40.3,23.1,76.4,25.4
75.3,158.7,38.8,34.8,30.4,99.2,34.5
66.2,163.2,37.5,37.4,27.3,81.6,30.6
68.3,152.7,37.3,34.0,26.4,96.5,30.5
75.8,166.0,39.5,36.8,29.2,97.5,31.9
61.3,163.2,36.3,38.4,25.1,73.4,27.0
73.0,174.2,39.2,38.3,29.5,82.0,31.0
70.0,170.9,42.4,35.0,28.0,84.8,31.7
75.1,161.9,37.7,36.7,28.0,92.5,33.9
73.8,167.5,38.5,38.2,28.7,92.7,31.0
64.2,163.4,38.2,33.4,30.1,83.7,29.6
59.5,167.9,35.3,37.6,27.3,80.2,26.5
56.9,161.4,35.5,36.6,27.1,84.6,26.2
59.6,168.4,34.3,37.3,28.0,77.8,28.1
63.1,159.7,34.9,37.5,27.6,85.3,31.0
58.9,161.0,39.3,35.1,24.6,73.0,28.7
74.6,168.8,37.7,40.1,28.5,88.6,29.2
86.4,172.5,38.6,38.9,28.6,92.9,33.0
60.8,160.9,33.8,38.7,28.8,90.0,29.6
50.4,158.5,34.3,35.5,26.9,75.9,26.2
54.9,156.2,35.7,34.8,27.4,81.6,26.0
53.0,154.7,33.2,34.4,25.7,77.0,27.1
69.2,161.1,38.1,36.6,28.9,89.5,31.7
71.3,174.0,38.0,39.4,28.1,88.0,28.8
70.5,155.5,40.3,35.5,27.4,90.4,33.2
69.9,165.0,35.6,37.0,29.6,93.8,29.3
65.9,158.3,38.3,37.5,26.8,90.6,29.2
63.2,164.7,37.2,35.9,25.8,75.0,30.5
69.6,153.2,38.7,35.2,23.6,84.5,34.6
59.3,161.9,33.4,36.1,26.5,81.1,28.0
69.5,170.4,39.8,36.9,27.4,88.8,28.4
79.7,168.9,45.4,36.0,25.2,77.4,32.0
61.9,165.7,34.8,38.0,27.6,84.6,27.5
67.7,164.7,36.7,36.0,24.8,86.1,30.7
54.4,167.0,32.3,37.5,24.0,72.4,24.6
64.6,149.6,36.2,33.2,28.8,92.8,32.3
88.2,171.7,36.0,41.2,27.7,102.6,37.4
63.4,153.1,35.5,35.4,27.9,91.5,30.7
76.5,166.6,38.7,37.4,31.5,98.7,35.0
65.4,157.4,36.4,36.4,28.5,91.5,31.1
83.7,166.3,42.0,39.7,27.4,88.8,34.4
65.2,161.7,35.1,38.2,25.5,86.3,30.1
62.4,158.5,33.6,36.5,26.7,85.7,28.1
99.4,164.7,44.4,36.4,33.3,103.7,38.0
74.8,164.3,36.8,39.5,28.2,95.0,31.6
64.9,167.7,35.6,39.5,26.2,87.7,28.0
54.2,167.0,32.8,36.8,24.9,66.5,24.9
81.4,165.1,42.3,37.7,26.0,88.5,32.0
56.3,152.5,34.5,34.4,23.0,81.2,26.3
96.7,171.5,41.7,40.4,31.0,109.6,36.0
83.7,160.2,40.2,36.8,30.4,100.6,35.5
50.2,157.0,35.6,35.3,24.2,68.5,26.9
65.7,166.2,35.5,38.4,27.4,94.4,28.0
70.7,156.1,39.1,33.6,28.0,97.3,30.1
66.9,154.3,37.7,32.1,28.6,97.5,29.5
59.7,156.2,36.6,35.3,26.8,85.3,30.1
72.0,162.7,41.2,36.8,26.9,88.5,32.6
75.0,167.8,40.0,40.3,29.3,81.6,33.0
67.3,160.8,35.4,36.3,30.5,98.2,27.9
78.4,167.2,43.3,35.2,27.3,85.6,31.4
51.6,166.1,34.2,36.8,26.0,71.0,26.2
63.0,157.4,35.4,37.7,27.7,89.0,28.6
79.3,167.0,37.2,38.0,27.8,99.0,35.2
56.4,158.5,32.3,37.2,27.1,79.3,28.2
68.7,157.4,36.5,33.6,29.3,96.2,29.2
59.0,161.7,36.3,35.1,23.0,72.7,27.1
60.3,159.2,36.3,38.9,25.2,77.0,27.6
69.9,170.5,35.9,37.0,29.8,93.0,30.0
57.3,162.0,33.7,33.7,28.3,84.9,26.0
65.4,157.9,37.2,35.5,27.7,88.2,26.9
60.3,166.1,34.6,35.7,28.6,74.9,28.2
77.1,159.5,40.2,39.0,30.9,93.5,34.8
76.7,164.6,38.8,37.8,29.3,90.3,35.5
66.7,152.2,36.5,35.6,25.8,89.0,32.3
78.3,176.0,39.2,39.4,28.3,90.0,31.4
51.8,150.5,36.3,34.9,26.3,75.2,26.7
66.3,170.8,39.5,36.2,28.0,80.3,29.6
65.5,165.9,35.0,40.2,27.5,86.1,29.5
69.0,161.3,35.9,36.3,28.4,90.6,31.2
68.0,166.6,34.7,37.6,28.8,87.0,29.0
60.9,156.5,34.8,34.2,28.9,86.0,29.3
64.6,157.8,37.8,35.4,28.0,78.5,29.5
54.0,148.0,36.8,34.5,22.5,77.0,28.4
53.0,163.6,34.3,37.5,27.8,75.6,27.4
78.9,160.8,41.6,40.7,28.7,90.1,36.2
43.1,155.2,32.6,35.1,22.8,65.8,25.2
74.6,155.9,41.3,37.4,27.3,87.3,34.4
71.2,159.5,38.0,35.2,29.1,103.3,30.9
72.7,167.4,36.0,39.1,26.9,86.3,31.3
61.3,166.1,37.2,37.6,28.9,76.1,28.4
57.4,155.0,31.7,36.1,24.0,79.2,31.5
65.5,159.7,38.7,35.2,24.4,83.2,30.1
57.7,154.3,36.8,37.1,24.0,75.3,30.8
58.5,163.6,35.4,37.6,23.7,76.0,28.6
62.7,156.3,36.3,31.6,26.6,91.3,33.0
53.5,150.6,34.1,37.6,24.4,77.9,28.2
65.2,168.9,38.1,37.8,25.7,80.3,29.6
70.2,160.0,38.7,37.0,26.6,87.8,33.1
93.1,182.7,42.2,38.0,31.9,108.0,37.4
53.2,159.4,33.0,35.0,22.5,74.2,28.6
73.5,176.8,37.3,42.2,25.0,81.7,31.9
55.7,165.8,38.6,36.0,25.6,75.9,26.3
65.5,162.9,36.7,36.5,26.4,86.5,29.9
69.1,167.2,39.2,36.2,29.9,85.5,30.0
96.5,178.3,43.7,39.1,28.4,96.7,35.5
70.2,157.1,37.5,35.9,26.6,99.2,30.5
52.3,152.5,35.4,36.4,22.7,73.6,28.6
66.0,159.5,35.6,36.8,26.5,87.6,32.3
81.4,170.8,43.6,37.6,28.1,94.7,35.8
95.2,181.8,45.2,41.1,31.4,100.0,35.5
65.8,168.8,36.9,36.8,24.3,80.2,30.9
50.3,156.8,32.7,33.7,23.3,69.5,28.3
54.7,155.5,35.1,34.8,24.3,80.7,26.8
68.8,164.5,36.9,39.4,25.5,91.8,29.0
60.4,163.1,39.0,35.6,25.0,75.0,27.3
66.9,156.3,39.4,34.1,26.8,88.1,34.4
59.9,156.6,36.9,34.4,26.3,80.6,29.2
61.6,158.5,35.4,34.8,24.8,87.5,33.0
54.8,151.8,34.8,33.0,23.4,79.8,29.3
60.4,159.0,37.0,35.7,22.3,71.6,30.5
51.9,146.2,35.0,32.2,23.9,82.9,28.5
64.0,159.9,33.3,36.1,27.6,94.3,29.3
66.9,166.5,36.9,34.2,29.0,83.4,30.5
79.1,171.2,38.3,39.1,28.7,95.8,30.9
59.8,163.4,34.3,36.4,26.1,79.6,26.5
73.6,162.8,39.4,38.3,25.6,86.5,32.0
82.5,162.5,39.2,36.5,30.3,105.2,33.7
75.6,171.8,37.4,41.8,30.0,88.1,31.4
59.5,160.4,40.8,36.5,25.6,76.7,26.9
86.3,174.8,42.1,37.2,31.5,97.8,31.7
68.6,165.0,39.1,39.9,26.7,93.6,29.5
76.3,167.9,40.6,39.3,29.1,97.0,32.6
72.5,163.5,37.6,36.8,29.2,90.4,32.7
63.9,167.3,36.4,38.7,25.0,78.3,28.4
